amplitude_0,amplitude_1,x_0_1,y_0_1,amplitude_2,x_0_2,y_0_2,x_gamma_2,y_gamma_2,alpha_2,x_gamma_1,y_gamma_1,alpha_1,flux1,flux2,delta_m,rho,theta
143.265071727,314741.590649,509.776878129,512.430184791,40094.0283089,511.108770697,523.628624526,2.73052674557,2.95074561125,1.7119183347,2.73052674557,2.95074561125,1.7119183347,11153357.6907,1420720.80814,2.2372422227,0.252950732113,-14.4429910953
140.114708916,315391.092641,509.778205106,512.412378583,41152.3850557,511.004295686,523.663129355,2.71217941078,2.93948907479,1.71059034703,2.71217941078,2.93948907479,1.71059034703,11079171.6244,1445537.68414,2.21119468014,0.252867064254,-13.2924351923
136.717615165,312301.137708,509.796753664,512.428596211,39054.5976659,510.802106976,523.570993001,2.68239228673,2.94211747126,1.697217403,2.68239228673,2.94211747126,1.697217403,11063787.7394,1383490.30337,2.25731928893,0.248349940458,-11.0962455816
140.568485978,316354.014657,509.778851287,512.427331531,36545.1888228,511.077527861,523.554854047,2.61935371502,2.88738898191,1.6517943897,2.61935371502,2.88738898191,1.6517943897,11469869.2369,1324893.78095,2.343443513,0.251060187779,-14.186654155
139.304395913,320693.656524,509.781411922,512.438435941,38726.2751798,510.924167536,523.681804626,2.5435303109,2.77396332659,1.61010450294,2.5435303109,2.77396332659,1.61010450294,11563643.599,1396243.99455,2.29533344932,0.251834801936,-12.4370858977
133.016016035,313861.483156,509.783476473,512.429717867,39147.452024,511.066656904,523.505421674,2.63321865652,2.89408195594,1.66509492876,2.63321865652,2.89408195594,1.66509492876,11243149.6298,1402239.72479,2.26016431054,0.249782316934,-14.088307442
136.64376396,318720.556371,509.787188813,512.417786444,38716.5046136,510.82124671,523.561245433,2.55028675484,2.78440308704,1.62025084914,2.55028675484,2.78440308704,1.62025084914,11383882.9375,1382709.28063,2.28889885842,0.248636962315,-11.3990686079
144.837336878,314437.57029,509.791962206,512.406660716,38843.1497339,511.051496868,523.66687326,2.69858042929,2.94156251883,1.71338644435,2.69858042929,2.94156251883,1.71338644435,10955698.8486,1353309.09711,2.27060771151,0.253435293202,-13.6262328432
143.042263085,314273.841699,509.779091074,512.408236057,39143.4946583,510.89358726,523.391139748,2.72790972396,2.94725967093,1.71869349598,2.72790972396,2.94725967093,1.71869349598,11010140.4506,1371269.08591,2.26167543438,0.245982643632,-12.4180675051
133.706957135,312461.544821,509.78699419,512.428487172,40438.0901336,511.056260747,523.557251623,2.68578862683,2.94618132079,1.68636553714,2.68578862683,2.94618132079,1.68636553714,11270425.1583,1458503.92471,2.22008174323,0.250750527289,-13.8802105195
140.489929231,320395.178325,509.783508198,512.427761509,38579.0380897,510.908144631,523.742785308,2.56074456993,2.79802997041,1.62721158763,2.56074456993,2.79802997041,1.62721158763,11423015.0471,1375314.66155,2.29844669015,0.253184446963,-12.1743291901
138.081680882,318469.52616,509.801159816,512.435060747,38092.9287547,511.102991784,523.547559178,2.63370591637,2.85507613543,1.65554462388,2.63370591637,2.85507613543,1.65554462388,11416326.4291,1365430.53706,2.30564191695,0.25077799415,-14.2375466017
137.986349247,313146.887725,509.787331372,512.444910813,38852.9575659,510.8954153,523.554207961,2.71944674006,2.97245906318,1.70526816853,2.71944674006,2.97245906318,1.70526816853,11235953.1328,1393997.2912,2.26586997291,0.248619924781,-12.2154026841
134.29783226,315352.058149,509.787245763,512.414742179,41893.5757725,510.994959375,523.575745629,2.66518958843,2.89897334741,1.68951591853,2.66518958843,2.89897334741,1.68951591853,11057068.3671,1468806.56149,2.19168847735,0.250757085463,-13.2029617684
135.509117361,316785.806178,509.791291352,512.424323329,38754.4893184,511.003469561,523.666328406,2.71569996477,2.96398852481,1.72642424863,2.71569996477,2.96398852481,1.72642424863,10994923.584,1345015.50194,2.28116231373,0.252530746394,-13.1585000045
132.026421996,320428.211222,509.774831555,512.436926731,38313.7079062,511.118763282,523.532155369,2.58204742336,2.81785363516,1.63461695139,2.58204742336,2.81785363516,1.63461695139,11469847.2767,1371331.19652,2.30603819826,0.25090750799,-14.6946520863
147.83055943,317767.195349,509.778792217,512.429812807,38918.8057363,510.955551706,523.610159418,2.58223585666,2.83755479209,1.63381210767,2.58223585666,2.83755479209,1.63381210767,11468919.1432,1404534.93116,2.27997486561,0.250840401991,-12.85898448
141.0855855,316324.280738,509.781861052,512.414109954,39511.4296259,510.971542391,523.584843408,2.66822045728,2.93194292721,1.68628281203,2.66822045728,2.93194292721,1.68628281203,11281645.4729,1409077.97978,2.25859354946,0.250771726196,-13.0042572694
136.177236929,316365.444999,509.796725301,512.407306982,38607.918227,510.972384262,523.530160696,2.68052430599,2.93989036742,1.69302160691,2.68052430599,2.93989036742,1.69302160691,11257801.8032,1373772.56005,2.28384690263,0.249602548415,-12.9108430407
144.563541534,315623.839479,509.789951193,512.436675408,37868.335591,511.022822646,523.659197833,2.65744490367,2.90518493819,1.67331461934,2.65744490367,2.90518493819,1.67331461934,11317832.0498,1357811.2995,2.30230956619,0.252339840888,-13.3943873044
139.022162395,317563.39206,509.775481435,512.414371013,37245.1104805,510.906944739,523.447728082,2.67037740267,2.89546009018,1.68564866832,2.67037740267,2.89546009018,1.68564866832,11204235.1142,1313994.45241,2.32697170498,0.247233377408,-12.543574084
140.758532128,316322.229509,509.795989505,512.42403516,38390.6919774,511.098053761,523.485557955,2.63158687925,2.88726550238,1.67370766625,2.63158687925,2.88726550238,1.67370766625,11156818.3728,1353963.96967,2.28983313888,0.24969966305,-14.3021299559
131.992963202,317674.906093,509.788912987,512.405395169,38178.1417195,510.942156839,523.608402988,2.68126715483,2.92893781141,1.7008362809,2.68126715483,2.92893781141,1.7008362809,11142464.5586,1339022.07156,2.3004838142,0.251079845801,-12.5892727878
139.728790528,316042.266813,509.777085757,512.416246365,38833.0621289,510.875331657,523.508545516,2.66375379096,2.85325663935,1.65944716813,2.66375379096,2.85325663935,1.65944716813,11385489.5215,1398862.98454,2.2764413238,0.248158542272,-12.1293974505
137.109156816,312510.441431,509.776914606,512.430281917,35263.1795948,511.130877794,523.607138758,2.70135380224,2.94660390933,1.68979016598,2.70135380224,2.94660390933,1.68979016598,11284168.6051,1273211.76223,2.36892231141,0.252755170258,-14.6961310427
145.654327728,319181.580108,509.807618223,512.422660428,39522.8703064,510.908392486,523.488616673,2.61027569981,2.84455717333,1.64955512965,2.61027569981,2.84455717333,1.64955512965,11399446.5637,1411427.6536,2.26806286238,0.247620212743,-12.1837880436
140.728326841,315870.857438,509.786556409,512.419859822,38362.8471603,511.006375596,523.646319233,2.63422471278,2.88936295725,1.66247345322,2.63422471278,2.88936295725,1.66247345322,11344574.6157,1377706.45117,2.28907880974,0.25228188012,-13.2549424472
144.290731335,313285.89976,509.800050153,512.446969914,38602.0537079,510.980436142,523.589081957,2.74320739182,2.97280134198,1.71380710074,2.74320739182,2.97280134198,1.71380710074,11207498.0412,1380880.00394,2.27338182712,0.250063096618,-12.9389782217
140.675673899,318142.277197,509.788978988,512.426282666,39066.1174305,510.958797506,523.638160336,2.63723290918,2.87581518529,1.67380361372,2.63723290918,2.87581518529,1.67380361372,11199018.8565,1375079.9452,2.27713006932,0.25144061481,-12.7523013928
136.545027943,313668.35068,509.775709381,512.434973797,37464.2357313,511.102643259,523.564658836,2.66726179945,2.92134169051,1.68353459938,2.66726179945,2.92134169051,1.68353459938,11186288.2781,1335994.81453,2.30720308676,0.251435559637,-14.4762348464
140.327393128,319058.075144,509.768126344,512.436034125,39927.5712724,510.883030473,523.609429407,2.58983576712,2.84610202293,1.64720760714,2.58983576712,2.84610202293,1.64720760714,11351650.4589,1420445.55704,2.2565860428,0.250058665381,-12.2198762453
137.875073555,315566.423346,509.791617522,512.418042293,36994.5966598,511.039034009,523.578989236,2.62717950474,2.84573215727,1.64683915296,2.62717950474,2.84573215727,1.64683915296,11394363.6102,1335678.16554,2.32747061928,0.251189846746,-13.6157052554
139.328270928,316299.438573,509.777324527,512.42904115,37455.4335454,510.89842736,523.640395244,2.68189048401,2.87029944968,1.6711684813,2.68189048401,2.87029944968,1.6711684813,11344473.4844,1343290.10368,2.31653632289,0.250932270861,-12.2450615143
139.766029075,317169.712461,509.802593972,512.423484057,39216.4365811,511.021303653,523.493435976,2.64129976367,2.89630126701,1.67827300923,2.64129976367,2.89630126701,1.67827300923,11189157.9523,1383390.88617,2.26963123607,0.248937679959,-13.4216257281
137.610362901,312502.871783,509.785164416,512.411777714,39689.4438653,510.931846432,523.614801661,2.70783314666,2.94383594487,1.69731632441,2.70783314666,2.94383594487,1.69731632441,11181014.5143,1419961.82255,2.24051135813,0.251012930278,-12.520834016
137.102845155,313468.053971,509.791354713,512.412788244,37679.1517668,510.952198876,523.433064632,2.73536899222,2.98899478676,1.72483066885,2.73536899222,2.98899478676,1.72483066885,11074887.6446,1331149.00963,2.30028163897,0.247258880213,-12.8688443682
141.555178314,317883.328122,509.783854915,512.430613642,37211.3982783,510.929727086,523.592233453,2.65316544839,2.87955255482,1.67765728712,2.65316544839,2.87955255482,1.67765728712,11209637.3293,1312109.23293,2.32905392595,0.250120330369,-12.5567161367
141.908104381,315040.627921,509.794828678,512.417765807,36973.53656,511.036994659,523.5036859,2.63166498149,2.89541255321,1.67376726845,2.63166498149,2.89541255321,1.67376726845,11142298.9182,1307583.38644,2.32626352812,0.249536102202,-13.6484495229
137.067931326,316720.216674,509.80263827,512.430699516,40657.2880564,511.0004101,523.659365121,2.63298093095,2.82522622451,1.6529324153,2.63298093095,2.82522622451,1.6529324153,11275643.5757,1447333.89603,2.22893151519,0.252092635676,-13.0241669703
139.489205503,309517.87654,509.795098679,512.423751608,37205.7623217,510.92961461,523.610281579,2.74218168085,2.97110916215,1.70705928949,2.74218168085,2.97110916215,1.70705928949,11165799.7615,1342118.24511,2.30024763745,0.250536712815,-12.4113429524
144.958805812,312651.918034,509.78310856,512.411115784,38662.992812,511.002673479,523.495116447,2.68998130371,2.91853028121,1.68641752874,2.68998130371,2.91853028121,1.68641752874,11188197.1467,1383463.50884,2.26948100516,0.24924604137,-13.4143892308
137.24311842,318101.444335,509.783619461,512.423797939,38658.4184259,511.029143015,523.459461756,2.59630420386,2.82613108293,1.63729986452,2.59630420386,2.82613108293,1.63729986452,11436275.6974,1389713.1673,2.28839861016,0.248505161393,-13.7427121933
133.486701226,316117.301516,509.795807372,512.424074577,38475.7874296,510.913816554,523.331621215,2.63955971207,2.84596117876,1.66372764606,2.63955971207,2.84596117876,1.66372764606,11185146.1776,1361286.10497,2.28673063162,0.244408585852,-12.5376581705
139.891876171,312954.707937,509.79510118,512.430410578,37787.2441736,510.994284163,523.738473629,2.7150215238,2.98611377423,1.71821992194,2.7150215238,2.98611377423,1.71821992194,11062961.1221,1335711.22147,2.29539702907,0.253800390739,-12.9515042096
137.275432069,316310.99907,509.777522506,512.428193761,39816.0919601,510.978479298,523.625933978,2.6539979001,2.910787187,1.68678513298,2.6539979001,2.910787187,1.68678513298,11132132.2222,1401182.41146,2.25020919725,0.251467392286,-13.0915346054
131.078633351,316819.502376,509.782492593,512.423938642,38678.8664966,511.07538614,523.547477091,2.68213840678,2.9173586307,1.70107169502,2.68213840678,2.9173586307,1.70107169502,11068531.2612,1351223.7348,2.28340682701,0.250909008137,-14.1315485126
137.509372141,316291.587451,509.777664714,512.434683935,38618.0879476,510.962739865,523.548858527,2.64497383063,2.89041690662,1.66650183947,2.64497383063,2.89041690662,1.66650183947,11343078.5243,1384849.42461,2.28332095915,0.249517079818,-13.0190997599
145.025179452,314527.668604,509.779063909,512.42807944,37574.8938557,511.075703897,523.518793872,2.64340035051,2.8786236022,1.65834663416,2.64340035051,2.8786236022,1.65834663416,11362552.659,1357320.62682,2.30698364987,0.250255828431,-14.2101253257
131.061452252,316355.388479,509.781620683,512.401351535,38429.5455216,510.860700313,523.545067481,2.63682883311,2.87225719012,1.66358712494,2.63682883311,2.87225719012,1.66358712494,11287501.5373,1371055.24491,2.28885716997,0.249070921034,-11.8740404397
145.092798092,317809.677756,509.774260566,512.407904126,39615.5161979,510.897203827,523.476813553,2.68658799874,2.90779672709,1.70504532618,2.68658799874,2.90779672709,1.70504532618,11023923.5398,1374073.5669,2.26081551806,0.247906059617,-12.4151051476
142.536855877,316455.973662,509.787316143,512.417676242,38171.5254032,511.105055614,523.707949278,2.59547403832,2.8682020779,1.65506950759,2.59547403832,2.8682020779,1.65506950759,11238489.2617,1355498.96301,2.29652186321,0.254732971854,-14.1873541859
138.969912057,317933.471803,509.7958831,512.418050346,38617.2615579,511.076780189,523.660592569,2.58621982561,2.7988375752,1.61805985142,2.58621982561,2.7988375752,1.61805985142,11615233.1145,1410682.19436,2.2889968642,0.253298930551,-13.8663753165
138.112993318,314507.758564,509.785189367,512.427014755,38443.489818,511.021365324,523.552757839,2.63191134821,2.86086690173,1.65420264171,2.63191134821,2.86086690173,1.65420264171,11311955.1459,1382595.43383,2.28210639037,0.250316711138,-13.539633139
138.215211456,319732.769059,509.778531963,512.431905526,37773.8377174,511.073860995,523.529105666,2.56163728874,2.78661471891,1.61410131029,2.56163728874,2.78661471891,1.61410131029,11590921.9229,1369232.64202,2.31910184099,0.250378260952,-14.1886408961
137.841802698,312867.778406,509.782237733,512.434787484,36827.1343251,510.859423071,523.614333105,2.68359067928,2.95201219191,1.69678944442,2.68359067928,2.95201219191,1.69678944442,11132760.0316,1310339.05383,2.32304790699,0.24981980049,-11.8176909598
143.15113861,316021.347475,509.780488989,512.429456217,39019.5930347,511.101575258,523.581732924,2.6606991449,2.92100130262,1.68681107909,2.6606991449,2.92100130262,1.68681107909,11188720.9776,1381400.70213,2.27115192803,0.251845654925,-14.388175741
137.479732893,318256.462663,509.787463391,512.403628529,37773.5889058,511.009448335,523.40312651,2.63433059912,2.84750407113,1.65138566561,2.63433059912,2.84750407113,1.65138566561,11451804.0802,1359099.00937,2.31405703374,0.247474528805,-13.5379051944
141.522079189,318183.731364,509.79000576,512.410626781,38374.8733274,511.037740422,523.804415851,2.59818450544,2.83970637906,1.65321162882,2.59818450544,2.83970637906,1.65321162882,11230411.453,1354341.60398,2.29666862055,0.256147711494,-13.3541411186
145.058253529,316022.402009,509.800602091,512.424067052,38924.2388287,510.939355198,523.519382912,2.66916192093,2.9298069066,1.69305489806,2.66916192093,2.9298069066,1.69305489806,11158983.3198,1374359.93216,2.27381035769,0.248631327718,-12.5534295585
137.500467089,319897.700913,509.790291036,512.414132787,38325.8204791,511.022075474,523.458031281,2.58409510316,2.83847683956,1.64553292155,2.58409510316,2.83847683956,1.64553292155,11354399.3362,1360216.84656,2.30389003751,0.248527274524,-13.5889623625
142.232187061,316260.047462,509.792444404,512.435942561,38882.2817867,511.076086286,523.515730947,2.63470772879,2.88057948776,1.66145369129,2.63470772879,2.88057948776,1.66145369129,11343147.3842,1394469.6448,2.27581127536,0.249874298598,-14.0881851342
135.764104383,315210.559012,509.777102747,512.420183006,38572.2039666,511.107606271,523.453990727,2.6442316828,2.86547290338,1.65625344996,2.6442316828,2.86547290338,1.65625344996,11374015.7905,1391730.7671,2.2808964963,0.249447127804,-14.6323789266
