amplitude_0,amplitude_1,x_0_1,y_0_1,amplitude_2,x_0_2,y_0_2,x_gamma_2,y_gamma_2,alpha_2,x_gamma_1,y_gamma_1,alpha_1,flux1,flux2,delta_m,rho,theta
177.310105315,529098.067093,487.508317016,534.258686685,104366.628564,482.689977047,539.939172491,3.58359442266,3.40863558172,2.8655291539,3.58359442266,3.40863558172,2.8655291539,10883865.4983,2146883.89714,1.76243651905,0.165876253106,41.7133862477
180.084970517,523517.47766,487.512469912,534.260767679,102997.244501,482.599579308,539.966168843,3.55959936441,3.36741110276,2.80745762435,3.55959936441,3.36741110276,2.80745762435,10907112.0937,2145873.23226,1.76526428518,0.167725350508,42.1441690202
176.3041225,524496.531616,487.502732652,534.263066494,102972.673922,482.668448567,539.947799014,3.54349664234,3.363312044,2.81214659106,3.54349664234,3.363312044,2.81214659106,10836722.4889,2127537.34316,1.76755190059,0.166188140112,41.7864734424
186.4777633,526552.341882,487.512266157,534.25338107,101455.089061,482.703546677,540.019543517,3.46675678468,3.31822037524,2.72246470018,3.46675678468,3.31822037524,2.72246470018,11047624.2407,2128633.70349,1.78791990019,0.167132244342,41.2288022536
179.099742826,523879.299074,487.51412092,534.254390672,102702.110186,482.705597299,539.976242111,3.66329957657,3.44329275081,2.91253142863,3.66329957657,3.44329275081,2.91253142863,10854722.553,2127976.33933,1.76912983141,0.166402893796,41.4478149591
178.79713634,527520.414442,487.503119264,534.263910253,104936.8822,482.639141264,539.969582495,3.52930781836,3.33543383454,2.78377523076,3.52930781836,3.33543383454,2.78377523076,10936802.7358,2175600.26251,1.75327819097,0.166981499375,41.8564518576
187.688641833,526753.561437,487.514412197,534.257083354,103682.594181,482.649454521,539.925373702,3.59673423936,3.41836837179,2.87750370634,3.59673423936,3.41836837179,2.87750370634,10836861.387,2133053.81682,1.76475426395,0.166389507625,42.0503018229
181.499685693,523914.023427,487.515897764,534.265309594,102369.035364,482.705939636,539.975884156,3.51894212827,3.33935851152,2.73688563512,3.51894212827,3.33935851152,2.73688563512,11135587.4248,2175812.66638,1.7727290781,0.166240157058,41.512674642
187.706834064,528685.679153,487.510100963,534.260479569,102816.268261,482.703602148,539.95204955,3.52886815583,3.36279704069,2.81273706274,3.52886815583,3.36279704069,2.81273706274,10872972.5993,2114523.2017,1.77783959688,0.165877179104,41.5873521344
180.866747603,528611.366923,487.505344627,534.252538216,105264.948553,482.674211309,539.967355791,3.50915690984,3.36015395495,2.77884054382,3.50915690984,3.36015395495,2.77884054382,11008060.2879,2192087.67811,1.75213219633,0.166630638537,41.6169523397
187.486863855,526624.463704,487.502711824,534.262969173,104935.396632,482.671669739,539.970024503,3.59831396369,3.43036336152,2.88942529092,3.59831396369,3.43036336152,2.88942529092,10808368.34,2153679.34097,1.7514477363,0.16650259127,41.6552556531
178.738022637,528157.101017,487.507503761,534.255076113,104685.525505,482.654274059,539.954511487,3.51582390143,3.32690417721,2.78171122457,3.51582390143,3.32690417721,2.78171122457,10892876.3517,2159066.02248,1.75719162736,0.166716142618,41.8244602931
180.862672883,521465.328606,487.507196761,534.260193867,103444.217157,482.667158158,539.907132413,3.65530410984,3.44861163559,2.92212926876,3.65530410984,3.44861163559,2.92212926876,10743860.234,2131282.75926,1.75629819552,0.165661815033,42.0113377058
173.827044729,526220.044263,487.508764358,534.260992148,103351.050592,482.711561046,540.006862481,3.65964949212,3.45900438718,2.92966729367,3.65964949212,3.45900438718,2.92966729367,10844892.862,2129966.24289,1.76713136354,0.166625558395,41.260972914
179.030590249,523974.148792,487.507383287,534.274600606,102565.200106,482.670464973,539.974287668,3.61974667055,3.41772922948,2.86534803361,3.61974667055,3.41772922948,2.86534803361,10917304.484,2137004.84616,1.77077478983,0.16647181016,41.726932035
172.719731885,527960.875047,487.511391315,534.259872058,102656.071523,482.619681845,539.964484382,3.55865117456,3.37329623393,2.83227009333,3.55865117456,3.37329623393,2.83227009333,10866800.0243,2112926.85044,1.77804303255,0.167388016629,42.0244361882
183.384392383,525303.352299,487.517642704,534.254872083,104425.064689,482.724066253,539.979508014,3.49977837077,3.2908794755,2.73467953574,3.49977837077,3.2908794755,2.73467953574,10957022.9399,2178145.65981,1.7540141295,0.166222549299,41.3450447675
176.124017359,526294.494018,487.515911095,534.253081955,104159.57546,482.693970162,540.019532845,3.52454370409,3.33570372185,2.77313459077,3.52454370409,3.33570372185,2.77313459077,10962934.5675,2169686.67867,1.75882449872,0.167336325699,41.3057148225
177.774711211,530083.8186,487.521086289,534.259697881,106085.345401,482.672147207,539.945705052,3.63367429989,3.44811129275,2.93663110106,3.63367429989,3.44811129275,2.93663110106,10773942.0487,2156182.07127,1.74672301167,0.16643230357,41.8666305527
177.112697073,527320.267759,487.508036458,534.261197754,102175.669762,482.675444077,539.972217915,3.56445556632,3.38629886058,2.83656812393,3.56445556632,3.38629886058,2.83656812393,10887682.58,2109640.09966,1.78181769771,0.166590827417,41.6445773965
186.649725366,530694.588993,487.50684027,534.25891849,101317.622497,482.646582769,539.938179432,3.49752953286,3.30863635686,2.75773455258,3.49752953286,3.30863635686,2.75773455258,10976175.7771,2095516.99399,1.79789966555,0.166495566503,41.9672994061
178.529572047,524593.595526,487.515471054,534.254074305,102150.189805,482.672407745,539.98620052,3.56725371674,3.3592426907,2.80984826069,3.56725371674,3.3592426907,2.80984826069,10912032.7337,2124817.92103,1.77645984874,0.167094297007,41.6010133638
178.013264939,528435.468263,487.510822623,534.259909296,103620.781895,482.655313386,539.962096634,3.46472498255,3.26875020245,2.7286510176,3.46472498255,3.26875020245,2.7286510176,10876376.4063,2132744.77271,1.7688633573,0.166795667873,41.8240842119
182.513726651,525469.987001,487.510196789,534.263707998,102296.629926,482.661326148,539.947737972,3.63794508991,3.43438708315,2.89713966542,3.63794508991,3.43438708315,2.89713966542,10871855.1251,2116493.78851,1.77671664562,0.166399114316,41.8761753723
180.800315978,527246.981473,487.517134368,534.264569277,102985.920245,482.651303243,540.007601157,3.62139801076,3.41876780138,2.88188160544,3.62139801076,3.41876780138,2.88188160544,10897259.814,2128535.8993,1.77309081566,0.167618083072,41.6807293995
181.032820288,523315.288915,487.520777791,534.256971894,103821.562605,482.618641938,540.018321506,3.68317724105,3.47661138598,2.94953298861,3.68317724105,3.47661138598,2.94953298861,10798447.8286,2142325.3411,1.75618977346,0.168469061297,41.8022092906
180.446371596,526466.497333,487.502061788,534.257027833,104273.210513,482.673863683,539.93931252,3.48873501522,3.30401691605,2.72704282001,3.48873501522,3.30401691605,2.72704282001,11038929.9213,2186395.58178,1.7579955881,0.166055593149,41.7627682326
175.735610279,529208.805529,487.503043883,534.259097775,102413.905895,482.658558978,539.951198515,3.56647264803,3.33985673082,2.82096593936,3.56647264803,3.33985673082,2.82096593936,10875305.4517,2104617.63879,1.78317064452,0.166463500377,41.8097105414
180.43976068,522818.420021,487.512307265,534.253935004,103352.678923,482.641343073,540.002823873,3.6604339373,3.45184238602,2.92021948207,3.6604339373,3.45184238602,2.92021948207,10807698.8951,2136505.60081,1.76007300248,0.167791621864,41.6817309995
185.415876886,524893.509074,487.515158768,534.26847284,104075.059066,482.61901689,539.98542758,3.66886056529,3.48108507452,2.95798912449,3.66886056529,3.48108507452,2.95798912449,10756141.6578,2132710.62535,1.75681145145,0.167656064572,41.9885026514
183.883541414,526684.595267,487.504078691,534.262450067,98968.1936394,482.642619404,539.9742262,3.55945146294,3.37464135765,2.81735445131,3.55945146294,3.37464135765,2.81735445131,10936318.8385,2055020.06109,1.81513774349,0.167042388647,41.8110569885
179.210393558,525172.203998,487.518459203,534.270264878,102526.607207,482.654674024,540.013098133,3.59572456498,3.3829034007,2.85347817853,3.59572456498,3.3829034007,2.85347817853,10827790.5291,2113852.11911,1.77366310952,0.167583744836,41.6696971917
182.175667481,531964.356469,487.526867254,534.261972305,103201.453745,482.68352349,539.93783711,3.51211242315,3.31686814275,2.77480219186,3.51211242315,3.31686814275,2.77480219186,10969290.1638,2128049.04038,1.78049223201,0.166182035464,41.8846731899
180.489880974,528361.273126,487.507752182,534.266137322,103521.332987,482.64051084,539.936936846,3.48687589258,3.29793149365,2.75400781438,3.48687589258,3.29793149365,2.75400781438,10882453.2454,2132187.94527,1.76975331577,0.166465155338,42.0510670108
184.43347236,526131.386024,487.510198001,534.268450261,103253.31384,482.677233524,539.957924121,3.65741463729,3.42524879049,2.9098410151,3.65741463729,3.42524879049,2.9098410151,10842089.6795,2127760.39032,1.76797568811,0.166245249254,41.7548285849
179.777926464,523946.317894,487.506205606,534.269968531,101771.141905,482.706033906,539.957461215,3.67277469071,3.47028485036,2.93450501119,3.67277469071,3.47028485036,2.93450501119,10844912.7213,2106511.64503,1.77915549228,0.165714596628,41.5701922182
176.300537271,526347.516195,487.518294105,534.26239144,104615.135018,482.662191098,539.977068102,3.54824583945,3.36727673791,2.82189499355,3.54824583945,3.36727673791,2.82189499355,10844043.3807,2155326.48843,1.75419544987,0.167008007809,41.7650155477
176.182327341,524603.112673,487.51840886,534.261613974,103409.334849,482.636469239,539.963019255,3.58532783688,3.38719905558,2.84001667197,3.58532783688,3.38719905558,2.84001667197,10877478.7856,2144159.16287,1.76317806168,0.167186519818,41.983313399
178.706731647,529068.046101,487.518455036,534.247720505,101805.213437,482.693416225,540.014233928,3.51873146501,3.3130529573,2.77554799812,3.51873146501,3.3130529573,2.77554799812,10912969.7193,2099912.80287,1.78935422189,0.167384104118,41.3237338695
179.676269809,525088.571917,487.518671998,534.251826051,104573.805449,482.64505644,539.973591183,3.60084064816,3.4013874759,2.8624838044,3.60084064816,3.4013874759,2.8624838044,10847999.8638,2160428.64379,1.75202436095,0.167390227256,41.8325095207
178.52356414,527768.668163,487.520474924,534.262680799,105091.999126,482.644052062,539.934466152,3.50197546077,3.33144509999,2.75741153,3.50197546077,3.33144509999,2.75741153,11006903.3385,2191749.9677,1.75218535935,0.166621792895,42.1000416443
179.458390565,525164.894715,487.511858291,534.26586015,101085.282431,482.674291755,540.007134181,3.56700752494,3.33858793692,2.79283353387,3.56700752494,3.33858793692,2.79283353387,10959026.2119,2109424.83432,1.78901977754,0.167160373763,41.5230128779
186.452786113,522572.059475,487.509232816,534.252689449,103297.89244,482.722004022,540.022767641,3.60271691702,3.42918086549,2.86372982867,3.60271691702,3.42918086549,2.86372982867,10882617.497,2151188.92454,1.76013702896,0.166873314769,41.0817128439
184.518008666,525734.09759,487.516034769,534.251545446,104423.369331,482.711175524,539.949791066,3.59374462903,3.42153219774,2.88221229654,3.59374462903,3.42153219774,2.88221229654,10789840.4232,2143120.06248,1.75492129955,0.165961360781,41.5441152871
178.942362584,527465.706251,487.516522158,534.254992173,102251.322016,482.695340902,539.973497529,3.60773342223,3.39532991542,2.86319422125,3.60773342223,3.39532991542,2.86319422125,10894369.9525,2111916.44571,1.7813134673,0.166539883167,41.5396044814
183.534136854,525927.786443,487.495404571,534.243626334,103457.066055,482.674857598,539.950202262,3.615808475,3.41779238624,2.89181921232,3.615808475,3.41779238624,2.89181921232,10793125.7047,2123152.5717,1.76541507778,0.166335394662,41.5955076073
173.951067017,528299.850895,487.519470731,534.260010479,103269.906834,482.588203872,540.027193046,3.54839431625,3.34718156559,2.79953238852,3.54839431625,3.34718156559,2.79953238852,10954218.3315,2141285.33884,1.7722671232,0.169008413861,41.9427468442
182.34494902,525443.752992,487.523030911,534.255079192,101653.405608,482.693177852,539.99210798,3.54064423826,3.37551735492,2.79768824061,3.54064423826,3.37551735492,2.79768824061,10974479.173,2123144.12583,1.78351110545,0.166974099605,41.4985609799
178.008934864,524317.845924,487.509868359,534.261134417,102909.577515,482.654435039,540.032838038,3.49312579875,3.3225256188,2.73746575184,3.49312579875,3.3225256188,2.73746575184,11002974.6323,2159588.68122,1.76784767272,0.167928604134,41.4773255159
179.467711466,530681.11435,487.507905396,534.258074477,101469.251627,482.744841112,539.964094208,3.51132917265,3.31653634487,2.76917357723,3.51132917265,3.31653634487,2.76917357723,10974097.1586,2098309.01362,1.79624838667,0.165456839497,41.2557744899
182.938928581,526286.34826,487.502692299,534.261877413,103450.551599,482.672683994,539.984711881,3.5608718362,3.36100898353,2.82511732544,3.5608718362,3.36100898353,2.82511732544,10841935.9768,2131166.71407,1.76622353481,0.166744468839,41.5702430601
177.284267712,523234.129365,487.517731386,534.257172766,102709.864779,482.679314676,539.906573703,3.62178121599,3.43298891743,2.879088954,3.62178121599,3.43298891743,2.879088954,10876595.359,2135054.60843,1.76770996083,0.165676955849,41.9892690029
183.229022604,526478.826702,487.50658965,534.252073094,101546.511734,482.657585687,539.977913278,3.54636522529,3.35726210622,2.80546678688,3.54636522529,3.35726210622,2.80546678688,10907106.7181,2103747.07154,1.78679009493,0.167081947722,41.6674028989
181.701762663,521181.796717,487.507050962,534.263044503,103560.603974,482.747516079,539.92628743,3.62327496441,3.43732687423,2.88097422669,3.62327496441,3.43732687423,2.88097422669,10841220.0111,2154187.08699,1.75448684955,0.164702445155,41.4494025317
181.433175715,523483.19102,487.519016567,534.249656736,103262.214997,482.656878867,539.890601036,3.68397873993,3.48086589069,2.96145360696,3.68397873993,3.48086589069,2.96145360696,10751742.4466,2120886.87809,1.7624033684,0.165903366169,42.1721608229
181.262883078,527569.328204,487.508869296,534.261043534,102010.151274,482.72858589,539.945203227,3.53594231771,3.33196953559,2.79157659026,3.53594231771,3.33196953559,2.79157659026,10899328.6804,2107479.94203,1.78409074865,0.16535873344,41.4683430013
185.848366864,526433.142707,487.509791597,534.265233252,104321.079547,482.637684809,539.949863838,3.62970698987,3.40146705917,2.89119003567,3.62970698987,3.40146705917,2.89119003567,10796812.0184,2139559.23547,1.75742806304,0.166763928951,42.009939802
177.925859552,524132.795864,487.505224564,534.263772174,103619.425993,482.735740956,539.968415799,3.68215820124,3.48600637641,2.95948833367,3.68215820124,3.48600637641,2.95948833367,10786461.9943,2132449.82648,1.76000048992,0.165531069787,41.3010859172
185.098265614,525260.918958,487.512198573,534.261700933,103437.240553,482.64556051,539.974625916,3.57908037446,3.38785986117,2.83595596238,3.57908037446,3.38785986117,2.83595596238,10898312.4722,2146154.50162,1.76424568016,0.167140029483,41.8357552947
183.293622617,523112.370583,487.506608501,534.25975314,103150.307978,482.716575725,539.982908694,3.62172777972,3.43309321511,2.88511349552,3.62172777972,3.43309321511,2.88511349552,10839482.0825,2137391.09538,1.76281134022,0.166144775571,41.3313194948
175.790031954,527530.96515,487.510684966,534.242410862,102302.189481,482.634227529,539.974733306,3.58530105118,3.41019388565,2.86547516693,3.58530105118,3.41019388565,2.86547516693,10862074.8562,2106442.82221,1.78090779097,0.167605335031,41.7964617904
179.99057621,525447.595836,487.509871837,534.265303563,102321.192479,482.636990257,539.984218876,3.59706680169,3.38148889182,2.85531017406,3.59706680169,3.38148889182,2.85531017406,10822284.1437,2107439.0314,1.77640978269,0.167332678617,41.8424507467
183.370296216,527845.979553,487.508495531,534.253209487,103520.982695,482.661950595,540.026290413,3.57863090543,3.33556911703,2.80585936154,3.57863090543,3.33556911703,2.80585936154,10961237.4871,2149713.65078,1.76869743264,0.167816644988,41.4181912586
180.722772018,530065.119031,487.516720517,534.265825283,102799.5557,482.640106204,540.019316609,3.495536797,3.30601018903,2.74728424522,3.495536797,3.30601018903,2.74728424522,11013692.2369,2135967.96109,1.78084550604,0.167952567526,41.6919934626
182.025998882,526589.154083,487.517527001,534.258061748,105330.858277,482.683868107,539.973213625,3.65283783606,3.44487717918,2.92249107685,3.65283783606,3.44487717918,2.92249107685,10828328.246,2165933.24648,1.74729086174,0.166674445125,41.6302157825
175.153486442,527100.633412,487.506932607,534.260167277,103800.713705,482.648545218,539.957849311,3.55658102001,3.37805331273,2.83025503207,3.55658102001,3.37805331273,2.83025503207,10870027.8522,2140608.98662,1.76423328137,0.166766284448,41.8636407574
181.228331944,526367.657765,487.505196837,534.265258769,104198.526124,482.6155765,540.036385983,3.49166682189,3.31305308136,2.74335437484,3.49166682189,3.31305308136,2.74335437484,10972709.9355,2172131.22816,1.7585695984,0.168437858324,41.6806430183
184.685357556,521937.861318,487.510512018,534.258118407,104059.513959,482.66936308,540.004079973,3.63913348852,3.42918600463,2.8921700102,3.63913348852,3.42918600463,2.8921700102,10814273.0453,2156057.05827,1.75084270199,0.167291287905,41.5208458665
188.127490853,530272.604182,487.516237,534.25701077,103389.244411,482.647283294,539.910609278,3.57147923623,3.37874628377,2.87339856867,3.57147923623,3.37874628377,2.87339856867,10730558.72,2092176.98967,1.77505978539,0.166212754246,42.148109969
185.264080139,526607.777807,487.501246726,534.255684585,100970.862349,482.668831518,539.985403933,3.51014250464,3.31405823546,2.75632953967,3.51014250464,3.31405823546,2.75632953967,10957598.8509,2100990.04817,1.79322850484,0.166893449223,41.5501267976
185.009702779,526884.826318,487.51409256,534.259765104,105579.355964,482.690174933,539.915134708,3.51088147496,3.33725840441,2.78790393709,3.51088147496,3.33725840441,2.78790393709,10847431.1026,2173652.23266,1.745342097,0.165552399313,41.8731883941
173.976883992,524180.911838,487.514705409,534.258979724,103402.757749,482.719981721,539.922951105,3.64523881211,3.4527079648,2.90525313382,3.64523881211,3.4527079648,2.90525313382,10878375.0315,2145926.69768,1.76237286031,0.165247936942,41.6561634934
182.85597327,525533.253041,487.507469243,534.251400409,104761.251298,482.731863334,539.916834621,3.6103950957,3.41954888791,2.86800679476,3.6103950957,3.41954888791,2.86800679476,10911762.6062,2175180.49824,1.75099902027,0.164981682709,41.5346286565
185.208018114,523806.705959,487.51407296,534.257645132,103386.42108,482.640412634,539.944816838,3.59971488972,3.39117973108,2.85324424881,3.59971488972,3.39117973108,2.85324424881,10839440.9327,2139435.67791,1.76176912288,0.166828922243,42.0062735105
184.378248478,525768.774504,487.511244444,534.257351135,102928.445023,482.665128692,539.955893674,3.58546965573,3.39382074227,2.84445178976,3.58546965573,3.39382074227,2.84445178976,10897126.4756,2133302.83997,1.77064869993,0.166593199152,41.7869906728
182.626247518,528285.294657,487.510808361,534.25474263,104526.888215,482.697438912,539.98009122,3.55120020991,3.35867597727,2.81020172625,3.55120020991,3.35867597727,2.81020172625,10935389.9763,2163683.04915,1.7591015817,0.16653345633,41.4591300281
179.13267262,528367.403321,487.508253901,534.265306398,103925.561217,482.645160434,539.990533706,3.55065082816,3.36148834485,2.81859699717,3.55065082816,3.36148834485,2.81859699717,10894031.0947,2142766.49293,1.76553440994,0.167286272978,41.7534056795
180.571058642,526607.127173,487.511251843,534.258128557,102305.340289,482.64137742,539.934353281,3.55645053694,3.35302658379,2.80590101966,3.55645053694,3.35302658379,2.80590101966,10924360.0812,2122303.25989,1.77897141366,0.166593431282,42.039176716
177.743865142,526817.245338,487.507159693,534.261004924,104263.43676,482.638785462,539.958790363,3.52370882241,3.33233717202,2.76845545339,3.52370882241,3.33233717202,2.76845545339,10989150.4085,2174883.46208,1.75882031682,0.166920419236,41.9218663564
181.79137757,525189.747044,487.496267638,534.264890656,101310.105814,482.640238233,539.962558927,3.60262470287,3.40959004429,2.87038347855,3.60262470287,3.40959004429,2.87038347855,10835685.3058,2090223.99402,1.78665888706,0.166730090303,41.8498240526
181.00438215,533380.091042,487.506090167,534.254206013,104696.527196,482.670444816,539.952712404,3.44765017157,3.27187517965,2.72131302773,3.44765017157,3.27187517965,2.72131302773,10981101.8362,2155465.79183,1.76776196077,0.16643320258,41.7253298818
180.427147581,522429.13358,487.513597441,534.26348748,102780.428858,482.691490666,539.937996811,3.7085516989,3.48740761588,2.97503192893,3.7085516989,3.48740761588,2.97503192893,10747564.8283,2114428.83322,1.7652925026,0.165836217928,41.7658240776
181.228890263,520979.897676,487.509358817,534.2655347,103285.767803,482.670999351,539.915731689,3.64239174926,3.44748849897,2.9039054139,3.64239174926,3.44748849897,2.9039054139,10794803.7622,2140100.67063,1.75695137159,0.165688998769,41.9848982023
183.416207232,526127.49425,487.519551641,534.260594227,103508.427114,482.642769446,539.956686406,3.60115377789,3.43761498219,2.89132178181,3.60115377789,3.43761498219,2.89132178181,10818676.3753,2128427.04845,1.76528840082,0.167021422617,41.9797460086
182.117952026,528298.991323,487.514741632,534.267951227,103302.516508,482.627036953,539.917337077,3.53297174073,3.37193230848,2.80613471384,3.53297174073,3.37193230848,2.80613471384,10947075.3198,2140568.30933,1.77192253674,0.166432673644,42.2795474059
184.802183003,524874.279858,487.517259625,534.262597289,105005.699186,482.668865105,539.959683113,3.67096293712,3.48068822305,2.9548879812,3.67096293712,3.48068822305,2.9548879812,10777754.2811,2156183.96679,1.74710616421,0.166604210348,41.8077456289
182.05008151,524576.760362,487.508887227,534.259923266,103433.41229,482.708947682,539.948204561,3.6101566963,3.46174907945,2.89929459281,3.6101566963,3.46174907945,2.89929459281,10843962.8963,2138157.84305,1.76287065098,0.165723957367,41.5648493283
182.048262924,526960.962852,487.511923654,534.260717302,103532.54482,482.677549628,539.99990398,3.59353140853,3.39760145179,2.86433474053,3.59353140853,3.39760145179,2.86433474053,10841716.1447,2130082.3226,1.76675411071,0.167077873502,41.5145429532
186.052664574,527270.880109,487.495367611,534.257793717,101991.994708,482.688015792,539.935898381,3.54554316377,3.36560469116,2.79650598214,3.54554316377,3.36560469116,2.79650598214,11002729.108,2128298.68104,1.7836696117,0.165670367255,41.6601107091
180.708535475,527905.689577,487.508086575,534.260517064,101459.141158,482.711879227,539.952378688,3.5852759677,3.40574415536,2.87248749158,3.5852759677,3.40574415536,2.87248749158,10814878.5576,2078530.50596,1.79066311032,0.16572587832,41.5246532974
178.626617436,525601.012815,487.516901814,534.251545022,102776.26289,482.731388792,539.949914661,3.55688814341,3.37992160229,2.82987267132,3.55688814341,3.37992160229,2.82987267132,10848299.8041,2121280.96229,1.77190871131,0.16567041807,41.428268688
180.190580558,527435.767025,487.510201088,534.252598232,103687.671541,482.653274419,539.950495385,3.58679256978,3.39499443587,2.87866828366,3.58679256978,3.39499443587,2.87866828366,10740251.0189,2111406.6987,1.76610634162,0.166747498684,41.8539595542
183.19083765,522748.486582,487.518980154,534.262482025,103878.611879,482.706666925,539.921815525,3.64693464914,3.46964655791,2.92291056411,3.64693464914,3.46964655791,2.92291056411,10806787.6933,2147483.903,1.75441675597,0.165439961611,41.7842654282
184.271531911,524736.755107,487.518695074,534.256787962,103168.406631,482.701968733,539.961843414,3.49236606077,3.32843292808,2.75462624887,3.49236606077,3.32843292808,2.75462624887,10921082.2953,2147191.21062,1.76598739746,0.166252590587,41.5804668689
183.445655233,527529.365635,487.512254202,534.253299217,102277.684265,482.702356437,539.978910177,3.48741634,3.27545908984,2.72437403381,3.48741634,3.27545908984,2.72437403381,10978429.4009,2128502.70456,1.78116501763,0.166485216068,41.4372184418
181.139556654,530419.925097,487.513108027,534.257161123,104244.425308,482.639868567,539.958169527,3.52295390684,3.32922947626,2.78325525554,3.52295390684,3.32922947626,2.78325525554,10959894.5461,2153967.87358,1.76641788491,0.167047092477,41.9342654528
179.193873399,528211.869673,487.522133369,534.242868637,103384.004991,482.667686243,539.921463821,3.53126890245,3.33081553588,2.78288908571,3.53126890245,3.33081553588,2.78288908571,10947490.2262,2142691.26663,1.77088741663,0.166395955578,41.9364259085
177.200562459,527594.4301,487.512015878,534.250920294,104207.573565,482.603455737,539.958576744,3.49914700626,3.31573325906,2.7501701299,3.49914700626,3.31573325906,2.7501701299,10987804.6802,2170250.20113,1.76100281408,0.167695461588,42.1076043126
185.820488086,525317.841478,487.512305127,534.256449216,104645.409617,482.659007096,540.017123846,3.567720182,3.40619450989,2.86540973657,3.567720182,3.40619450989,2.86540973657,10751219.9805,2141685.47242,1.75175514319,0.167715907846,41.5193914669
178.456410539,526594.137521,487.511969577,534.261412222,102954.626923,482.578997913,539.9530847,3.5443705768,3.35146721005,2.79917665153,3.5443705768,3.35146721005,2.79917665153,10922592.6426,2135479.67051,1.77207573904,0.167812046989,42.3300134913
183.191441734,525685.761897,487.510424648,534.259917045,103469.998928,482.666166641,539.933354979,3.63391074956,3.43681299094,2.89402121953,3.63391074956,3.43681299094,2.89402121953,10889832.2789,2143430.22732,1.76477959997,0.166156550284,41.9023073147
181.904219284,528743.10296,487.517356431,534.248933408,105226.626739,482.677563025,539.94600192,3.57424082195,3.37479964647,2.85399400073,3.57424082195,3.37479964647,2.85399400073,10807314.1226,2150792.98037,1.7527979109,0.166472912033,41.7570593458
180.677390556,527812.421105,487.510290123,534.255130671,103444.219696,482.62227605,539.943859906,3.50916080141,3.33593345389,2.76473937671,3.50916080141,3.33593345389,2.76473937671,10999399.4004,2155735.18327,1.76943390561,0.167073942714,42.0826132819
185.913938898,529998.432691,487.499972512,534.262063762,102526.285729,482.684472846,539.954124483,3.40165531633,3.23134860615,2.66681165557,3.40165531633,3.23134860615,2.66681165557,10980213.9499,2124080.90978,1.78359936679,0.166021837453,41.6383496865
184.15333705,527301.049624,487.517246694,534.258657406,101902.401952,482.625123839,539.969755278,3.58090471186,3.43153136334,2.87484023738,3.58090471186,3.43153136334,2.87484023738,10857372.406,2098217.1783,1.78468573998,0.167499553489,41.9943351509
180.606938763,526984.800789,487.510187749,534.251142442,104283.776786,482.675641876,539.96461844,3.59870134337,3.3826644539,2.86426192922,3.59870134337,3.3826644539,2.86426192922,10810492.6133,2139262.3888,1.75895357158,0.166660571313,41.6438407557
