amplitude_0,amplitude_1,x_0_1,y_0_1,amplitude_2,x_0_2,y_0_2,x_gamma_2,y_gamma_2,alpha_2,x_gamma_1,y_gamma_1,alpha_1,flux1,flux2,delta_m,rho,theta
221.953859477,655536.08474,512.431604749,511.671818042,87685.0717242,592.12476492,632.521969299,3.82125496984,4.04968523212,2.73049335098,3.82125496984,4.04968523212,2.73049335098,18416343.315,2463385.00362,2.18417777296,4.08643969539,-49.7956885799
220.742734625,642318.073293,512.444223845,511.682629876,82843.8277356,591.947333383,632.383335645,3.74995058784,4.0743886598,2.65163048324,3.74995058784,4.0743886598,2.65163048324,18666990.8396,2407598.28361,2.22372572328,4.07868293806,-49.7634885386
222.186876365,651724.320474,512.436239316,511.661760948,85250.9982991,591.994835237,632.546166422,3.74926011824,4.02428268209,2.65415360218,3.74926011824,4.02428268209,2.65415360218,18675456.7597,2442904.43815,2.20841188492,4.08295574764,-49.7404439935
233.76020541,652847.776941,512.445183999,511.676357324,86041.5577438,592.032892546,632.491361563,3.74151596722,4.01429801298,2.6709919351,3.74151596722,4.01429801298,2.6709919351,18435035.382,2429629.45362,2.2002598293,4.08282040045,-49.7667652345
215.283433115,654409.541794,512.447699964,511.691510707,85900.7253187,592.016496775,632.464844645,3.80792235438,4.0895994634,2.73952409413,3.80792235438,4.0895994634,2.73952409413,18405071.4703,2415931.16455,2.2046323804,4.08166442388,-49.769769551
226.793981353,643715.210901,512.443283765,511.684186545,87107.6105908,592.056573252,632.525175164,3.89730384569,4.16642814658,2.77015555951,3.89730384569,4.16642814658,2.77015555951,18550689.7602,2510280.59525,2.17159448358,4.08394853723,-49.7697416785
212.088679798,639323.834601,512.438449814,511.665069299,88894.3681663,592.10297986,632.370744041,3.82207551546,4.16159533358,2.71084379382,3.82207551546,4.16159533358,2.71084379382,18673211.3787,2596403.42024,2.14211710212,4.0835240653,-49.8191120038
217.569988555,645238.134843,512.434315765,511.654799255,81152.5358554,592.012299609,632.399613699,3.92141556974,4.18474710829,2.79773775855,3.92141556974,4.18474710829,2.79773775855,18503564.4487,2327219.59837,2.25104507878,4.08152704411,-49.7796125139
215.418341518,652364.550118,512.429914637,511.691046787,87070.7474737,591.997806744,632.409744941,3.80657644223,4.0533764111,2.71791004397,3.80657644223,4.0533764111,2.71791004397,18407331.2953,2456815.61351,2.1865456634,4.08085461601,-49.7821176991
222.054323164,653003.03221,512.445601541,511.678799282,86349.5198043,592.03262357,632.431033577,3.74468928574,3.98684392854,2.61795829486,3.74468928574,3.98684392854,2.61795829486,18929612.7951,2503145.40929,2.19663912947,4.08190042684,-49.7810718195
207.75619705,645434.572308,512.462432358,511.702816536,83450.8265415,591.980522152,632.439562574,3.86527005803,4.12145607879,2.7532537982,3.86527005803,4.12145607879,2.7532537982,18424150.4932,2382131.59904,2.22105430581,4.07964211999,-49.7604054488
221.69389778,647997.18145,512.439504481,511.676247866,86143.6578107,591.942051909,632.53915432,3.82740863792,4.0694082008,2.72878088184,3.82740863792,4.0694082008,2.72878088184,18340817.8169,2438196.57931,2.19087494829,4.08099255975,-49.7256910942
218.03520601,641598.473541,512.45133766,511.668660323,87268.8384721,592.175970663,632.346308062,3.99510049272,4.27512151078,2.90166069785,3.99510049272,4.27512151078,2.90166069785,18103236.5173,2462362.86636,2.16601043078,4.08489995368,-49.8467163751
221.095513354,651702.871209,512.449174537,511.668742274,83115.9029056,592.037629444,632.414705786,3.71824951435,4.01220735327,2.61448089827,3.71824951435,4.01220735327,2.61448089827,18918531.1391,2412801.03242,2.23591476033,4.08185289414,-49.7830295061
214.259927503,655446.261736,512.429669398,511.683887285,83389.8485275,592.171288164,632.383463008,3.64589431454,3.8973698914,2.56264865543,3.64589431454,3.8973698914,2.56264865543,18724046.0982,2382183.49925,2.23856122401,4.0857161259,-49.8475934073
219.53094052,657153.760209,512.452047096,511.6722165,84780.6977436,592.020874116,632.612718861,3.73966416199,4.01090796517,2.65093632751,3.73966416199,4.01090796517,2.65093632751,18756899.0188,2419862.67624,2.22342579807,4.0840624998,-49.7310544583
197.40003056,646903.217023,512.434609473,511.675563394,88899.9137943,591.995867469,632.486778212,3.9243878032,4.19120785169,2.82423645316,3.9243878032,4.19120785169,2.82423645316,18323944.5091,2518146.04106,2.15484513577,4.08198479418,-49.7583373301
208.335418442,643217.478262,512.464818662,511.668082013,84412.9589953,592.054113747,632.63797789,3.93168217503,4.21902471165,2.81426103691,3.93168217503,4.21902471165,2.81426103691,18475584.589,2424651.84116,2.20487200587,4.08508845634,-49.7314521257
216.54002466,651265.78611,512.440326992,511.681721879,80973.6678561,592.038516721,632.484870657,3.69397511787,3.94000360916,2.5982134976,3.69397511787,3.94000360916,2.5982134976,18632138.7004,2316582.68824,2.26353725486,4.08296007947,-49.7731989224
221.174810685,651606.033363,512.449736763,511.649754997,87074.9622086,591.955263454,632.46447839,3.79256034383,4.07523990275,2.70073360332,3.79256034383,4.07523990275,2.70073360332,18603035.4634,2485946.62716,2.18523003449,4.0803893109,-49.7379050635
226.594139192,660646.774698,512.439777113,511.686648702,86250.7667702,591.950079535,632.452278657,3.62120471962,3.84820487025,2.52505096069,3.62120471962,3.84820487025,2.52505096069,18964610.2322,2475921.03423,2.21051782986,4.07982626184,-49.7509663853
217.648070544,652775.481477,512.457634872,511.679497945,92690.583428,592.145042847,632.465246503,3.80110353953,4.12157217674,2.73591467458,3.80110353953,4.12157217674,2.73591467458,18507916.3145,2628022.8975,2.11932095572,4.08534713239,-49.8085884158
214.934504824,650279.042284,512.443382462,511.682844276,87235.197386,592.0475218,632.451832915,3.75704590129,4.02650009025,2.66212631747,3.75704590129,4.02650009025,2.66212631747,18593411.5651,2494312.09956,2.18102072271,4.08264627476,-49.7832081562
212.988546294,657330.871395,512.452511399,511.693251284,87713.9377124,592.110396578,632.487329034,3.67903729586,3.9141833176,2.59784076312,3.67903729586,3.9141833176,2.59784076312,18611206.915,2483468.53752,2.18678968786,4.08459391557,-49.7962866458
207.694217604,647309.149616,512.44169227,511.684624865,86961.4111809,591.954848524,632.473135082,3.81622229324,4.06555355883,2.69561535799,3.81622229324,4.06555355883,2.69561535799,18607458.8407,2499779.39723,2.17946345665,4.08023865172,-49.746667392
218.552709487,646673.244169,512.451799196,511.689806123,87351.1816144,592.172563669,632.526000543,3.82971875682,4.07893933943,2.70398256401,3.82971875682,4.07893933943,2.70398256401,18624439.9727,2515746.71385,2.17354077134,4.08705560906,-49.8086150976
223.043630415,646525.316966,512.434295254,511.677018365,84515.1603463,591.884700367,632.5420283,3.88950734977,4.1306427136,2.78889582714,3.88950734977,4.1306427136,2.78889582714,18241574.4209,2384576.68797,2.20912756361,4.07948366108,-49.7068316445
225.082600734,646355.528043,512.446664012,511.676054219,86746.3613827,592.056994942,632.550812415,3.82293986415,4.07098313491,2.71656276606,3.82293986415,4.07098313491,2.71656276606,18410176.295,2470799.82128,2.18055096514,4.08434525404,-49.760879035
208.370279664,655776.818193,512.455321382,511.679692132,86268.090371,592.146056135,632.442853658,3.73037582012,3.98693842257,2.64723354524,3.73037582012,3.98693842257,2.64723354524,18601246.333,2447010.629,2.20226547073,4.08512196928,-49.8149910985
217.300395334,647278.156346,512.450571821,511.696383396,82150.885468,591.959259158,632.464614086,3.74606250596,4.0644579333,2.6493848155,3.74606250596,4.0644579333,2.6493848155,18771356.6284,2382410.79356,2.24119753186,4.07981586767,-49.7497948812
210.955078599,651259.844957,512.441957349,511.671104836,86023.7396109,591.991398517,632.327771282,3.86270197528,4.1241679329,2.77290954902,3.86270197528,4.1241679329,2.77290954902,18384204.1447,2428335.72227,2.19784026324,4.07942053929,-49.7900132308
223.325292852,647647.817598,512.438344992,511.683220833,85322.7418205,592.010072636,632.463367891,3.87149808442,4.14625706007,2.76142749847,3.87149808442,4.14625706007,2.76142749847,18542101.1517,2442781.99361,2.20068558973,4.08184865733,-49.7692213874
220.465005449,648243.590827,512.437596515,511.67546617,85130.1338542,592.018704946,632.482467716,3.8140976219,4.0392748357,2.67065799141,3.8140976219,4.0392748357,2.67065799141,18779978.0116,2466265.96031,2.20413792664,4.08251071559,-49.7662978464
226.908598845,646204.259022,512.453545968,511.684785581,84751.184747,592.065152532,632.552356744,3.82359135632,4.07334661898,2.69496185204,3.82359135632,4.07334661898,2.69496185204,18654432.2458,2446570.7674,2.20556063342,4.08427990026,-49.7629923559
220.56404096,653864.606727,512.439337922,511.6774821,87474.632073,592.006325739,632.477869996,3.82706740865,4.09225526647,2.74860276002,3.82706740865,4.09225526647,2.74860276002,18398185.8663,2461326.04891,2.18401463497,4.08199880871,-49.7628625983
222.660695116,647524.253072,512.445355853,511.67912318,85011.6852225,591.943211128,632.499912116,3.79785035666,4.0511127817,2.69808958058,3.79785035666,4.0511127817,2.69808958058,18431341.5541,2419799.14089,2.20444407243,4.0802498229,-49.7337976249
216.285806052,649959.128831,512.42378332,511.676279405,84065.015567,592.0785023,632.620047411,3.82872013914,4.09536675198,2.72763368093,3.82872013914,4.09536675198,2.72763368093,18532339.3877,2396951.91971,2.22067730579,4.08664570147,-49.7605055474
228.124808149,652273.53213,512.440104458,511.688845662,82867.0126929,592.049380948,632.451383134,3.81004904241,4.07100512733,2.72325907818,3.81004904241,4.07100512733,2.72325907818,18444242.2519,2343217.30888,2.2401206275,4.08270561768,-49.7865098758
216.355665042,649804.982841,512.440338811,511.664865756,85154.4288369,592.012679504,632.537887224,3.80411173826,4.05863449601,2.67912138428,3.80411173826,4.05863449601,2.67912138428,18770826.0188,2459842.74478,2.20644010095,4.08319835535,-49.7479175944
217.481959091,656071.014365,512.435375902,511.676582761,83026.8714848,592.028584753,632.439163397,3.67225333956,3.92357219517,2.56964598192,3.67225333956,3.92357219517,2.56964598192,18919591.7742,2394302.56442,2.24433182691,4.08223148822,-49.7808493549
218.183319689,652869.227831,512.444460725,511.655657015,86631.6213698,591.878664643,632.526138614,3.700146378,3.99600630119,2.61810724196,3.700146378,3.99600630119,2.61810724196,18741864.2704,2486924.6917,2.19287538519,4.07908407661,-49.6998526414
225.218121846,651343.998241,512.45246598,511.677295924,87982.9486603,592.028894444,632.435219335,3.86518242264,4.11288001346,2.75626217536,3.86518242264,4.11288001346,2.75626217536,18521946.7071,2501926.74879,2.17353009993,4.08166898599,-49.7760266496
212.206243081,653868.946459,512.45618201,511.650443033,85291.0863473,592.115876032,632.536795443,3.84092607953,4.13658548273,2.7739041151,3.84092607953,4.13658548273,2.7739041151,18398740.425,2399942.86243,2.21146797523,4.08596961872,-49.7755472468
210.738766004,644924.974272,512.455670118,511.671739866,90426.2690082,592.073877809,632.458396992,3.92386122423,4.2042596298,2.80723035093,3.92386122423,4.2042596298,2.80723035093,18494751.0927,2593186.8746,2.13303669021,4.08331514109,-49.7840599789
231.981244026,647388.394012,512.443128993,511.666136862,87565.6184704,592.066730965,632.4071019,3.82301870224,4.07259200499,2.71268279665,3.82301870224,4.07259200499,2.71268279665,18489053.706,2500824.43981,2.1720786976,4.08281983406,-49.7965470203
229.547178535,649541.545073,512.441483661,511.683581765,89412.7722562,591.997426822,632.486898485,3.83156600421,4.0399809706,2.67746544283,3.83156600421,4.0399809706,2.67746544283,18830342.1964,2592093.10778,2.15301903762,4.08171458404,-49.7582974557
217.074149624,650221.492605,512.451734835,511.684485627,84307.0268595,592.146436869,632.518855957,3.84598212079,4.0464337264,2.70217658652,3.84598212079,4.0464337264,2.70217658652,18676080.8896,2421519.65684,2.21799436866,4.08625919124,-49.7998856311
216.757527728,652651.867165,512.437654791,511.647990192,86823.4748002,591.963748053,632.304399927,3.750696825,4.00867057295,2.64860325398,3.750696825,4.00867057295,2.64860325398,18699363.1605,2487608.81748,2.19011182151,4.07872698003,-49.7818555672
217.408947746,649076.502187,512.437664779,511.66912801,87190.067481,591.925378373,632.485422302,3.82975142399,4.09197786284,2.72290497961,3.82975142399,4.09197786284,2.72290497961,18547605.1949,2491487.95378,2.17957262798,4.07988591633,-49.7312668311
213.688756532,650988.436196,512.443217216,511.670836149,88908.0216971,591.930845106,632.485575812,3.72772164828,3.97865207703,2.63180068148,3.72772164828,3.97865207703,2.63180068148,18588080.3818,2538644.34244,2.16158170068,4.07986108688,-49.7315970012
226.835385201,650391.541231,512.439116155,511.687249536,90531.5184589,592.162923375,632.537094121,3.84057923208,4.10910074723,2.74333289723,3.84057923208,4.10910074723,2.74333289723,18496415.167,2574615.22613,2.14093807906,4.08734105543,-49.8065216955
224.577724106,651332.687296,512.428391879,511.700566298,87050.6887158,592.156808304,632.44041171,3.68900043204,3.97532508692,2.59861431396,3.68900043204,3.97532508692,2.59861431396,18771076.4969,2508753.9515,2.18507777504,4.0859021398,-49.8336251601
224.307238686,645269.787483,512.442253159,511.660273544,82483.2338146,592.030469546,632.492099487,3.81642465546,4.09838934487,2.7239936105,3.81642465546,4.09838934487,2.7239936105,18391832.7082,2350981.32256,2.23343957268,4.08307654639,-49.7630461371
223.095447035,649751.197795,512.442999991,511.678773777,83690.4283616,592.006214268,632.466884921,3.79521660416,4.11015716729,2.73086127768,3.79521660416,4.11015716729,2.73086127768,18396248.4099,2369505.90535,2.22517867487,4.0817113475,-49.764380137
214.651410781,649479.19022,512.441095167,511.671677838,89259.3910324,592.023089685,632.54942218,3.84814700652,4.09302905889,2.74294612479,3.84814700652,4.09302905889,2.74294612479,18438570.5055,2534053.47027,2.15477868436,4.0835511756,-49.7502202716
220.936268461,646121.755953,512.438522603,511.677918821,86927.4526078,592.091083477,632.43426251,3.87224937192,4.19222430462,2.77125390848,3.87224937192,4.19222430462,2.77125390848,18603340.4103,2502841.78911,2.17789383843,4.08389598401,-49.8031604274
234.330022687,649032.142321,512.454160871,511.673478567,84712.2822372,591.952275827,632.467874912,3.66994636765,3.92905672311,2.53609009282,3.66994636765,3.92905672311,2.53609009282,19140152.8525,2498186.62058,2.21080130904,4.07987891994,-49.7400061069
204.670747864,650148.913774,512.452605588,511.68733282,85175.9599638,592.022520756,632.400036535,3.86641256786,4.09558823693,2.72441456948,3.86641256786,4.09558823693,2.72441456948,18756209.1672,2457248.5797,2.20673993646,4.08082849345,-49.7842196564
212.378804226,655271.527896,512.460584019,511.662568502,85361.479664,591.87357038,632.632143544,3.70054197515,3.9468708651,2.58652529817,3.70054197515,3.9468708651,2.58652529817,18951390.6252,2468773.37846,2.21289964438,4.07988097554,-49.6694189468
212.330641721,654947.751999,512.429096265,511.683055472,86933.9123322,592.169806541,632.591011534,3.69828348638,3.9783051813,2.60230766189,3.69828348638,3.9783051813,2.60230766189,18893295.8352,2507782.43869,2.19254467022,4.08867305589,-49.7989997611
223.104944254,656885.872152,512.45608779,511.671593987,89701.1372403,591.911510585,632.407363051,3.69735748168,3.9839054251,2.65806048554,3.69735748168,3.9839054251,2.65806048554,18333235.7757,2503495.70748,2.16173068164,4.07777744665,-49.7385582253
229.454444446,651782.16789,512.441967782,511.678647457,83339.4376595,592.071508479,632.424893483,3.84387937154,4.09822580202,2.7466630115,3.84387937154,4.09822580202,2.7466630115,18467515.9686,2361328.59617,2.2331301417,4.0830709994,-49.7974104723
221.286512904,654885.47629,512.452600242,511.683134909,86480.4377701,591.917749559,632.492547717,3.84149756428,4.09686075929,2.74513623708,3.84149756428,4.09686075929,2.74513623708,18553988.4722,2450132.95219,2.19811907798,4.07912105752,-49.724912053
216.339452806,652062.676713,512.46377209,511.688255291,84268.4133289,592.036164532,632.535819055,3.85162257829,4.11720258655,2.74371295638,3.85162257829,4.11720258655,2.74371295638,18629868.8563,2407604.35604,2.22156169326,4.08283484183,-49.7538333927
212.156875812,642197.917967,512.4428956,511.700785622,84670.8447903,591.8905882,632.508206095,3.88053236997,4.17354180663,2.76439299658,3.88053236997,4.17354180663,2.76439299658,18519070.7957,2441653.66167,2.19983782702,4.07857716119,-49.7192216949
226.870573288,654859.717437,512.450690854,511.678077732,86443.006175,592.104662455,632.361261899,3.75191538648,3.99289258408,2.66353184572,3.75191538648,3.99289258408,2.66353184572,18527079.6712,2445616.06861,2.19854672473,4.0828898796,-49.8206177235
210.290269034,659006.688623,512.459020559,511.662523619,88794.5974084,592.024115395,632.702649622,3.75343465564,3.95176305472,2.65991301678,3.75343465564,3.95176305472,2.65991301678,18500070.438,2492698.85108,2.17625892111,4.08538183664,-49.7066840407
223.827716921,649434.243517,512.442501471,511.673570661,82776.019118,591.978790686,632.574367267,3.90088356666,4.18582892605,2.8193145177,3.90088356666,4.18582892605,2.8193145177,18311398.8972,2333945.91225,2.23657684032,4.08253227255,-49.7287959319
211.350777355,651639.699415,512.448185594,511.672591489,86953.6827446,592.004510021,632.524421884,3.70735660183,3.9326680157,2.5919824665,3.70735660183,3.9326680157,2.5919824665,18748628.3079,2501782.07764,2.1868000557,4.08242149411,-49.7471905442
214.85301004,652932.291063,512.449678997,511.695938148,86635.2483098,592.059799098,632.422565106,3.72244529137,4.00261560575,2.6490596348,3.72244529137,4.00261560575,2.6490596348,18533312.4696,2459117.11898,2.19293458707,4.08221601489,-49.7951314468
225.811324119,657628.702948,512.447802898,511.668053124,86379.9350547,591.904130133,632.461833922,3.74307087822,4.01406151307,2.65212626173,3.74307087822,4.01406151307,2.65212626173,18788784.0769,2467916.62569,2.20392047941,4.07863633877,-49.7254264698
225.148054617,640811.234193,512.443085407,511.684266479,86274.5932155,592.049463785,632.424997057,3.99816981948,4.29319264532,2.88555998575,3.99816981948,4.29319264532,2.88555998575,18326567.2404,2467367.70533,2.17711812139,4.08230751146,-49.7905459038
224.092537464,648237.822485,512.444913656,511.692995341,85913.9117749,592.09022098,632.586995674,3.9655687574,4.28432708548,2.8601510159,3.9655687574,4.28432708548,2.8601510159,18600472.904,2465205.04931,2.19417734349,4.08565425044,-49.7687199838
215.0018908,651357.320173,512.448923488,511.684676622,85826.7284612,592.062744373,632.467535469,3.78557398068,4.10127806744,2.69992094655,3.78557398068,4.10127806744,2.69992094655,18689205.8914,2462600.11537,2.20049238255,4.08313109803,-49.7833978402
219.660182862,658820.711227,512.446297885,511.680257394,86577.7067882,592.101938846,632.537276651,3.76932093742,3.98158064274,2.66139792212,3.76932093742,3.98158064274,2.66139792212,18696544.8089,2456970.32153,2.20340361043,4.08542948098,-49.7809163019
212.841631725,653060.901219,512.447467477,511.686558931,83731.4337273,592.14168116,632.313272233,3.76100572862,4.06080937334,2.68949425977,3.76100572862,4.06080937334,2.68949425977,18546537.2952,2377921.16597,2.23016346154,4.08327135534,-49.8478503482
226.72683515,655969.840611,512.440619656,511.699975317,86812.7865425,592.156671146,632.431895207,3.76967006132,4.08158097972,2.72438623657,3.76967006132,4.08158097972,2.72438623657,18387830.9365,2433493.24833,2.19575089104,4.08542307701,-49.8311217441
210.821646834,650258.682057,512.433364415,511.675928502,85598.4647085,592.170693461,632.304412732,3.78023110217,4.0787539927,2.69209238339,3.78023110217,4.0787539927,2.69209238339,18614751.418,2450399.16035,2.20155101507,4.08457194056,-49.8625737835
214.987474555,641887.715099,512.434256715,511.66978943,86303.5337456,592.130519256,632.395836235,3.86428808742,4.13663792786,2.73243125868,3.86428808742,4.13663792786,2.73243125868,18606706.6584,2501720.94621,2.17857661518,4.08475389595,-49.8255347413
215.197663886,649430.567381,512.432546301,511.678513363,86595.2565885,591.94931782,632.52299409,3.72628378258,4.01517552786,2.6408584409,3.72628378258,4.01517552786,2.6408584409,18603346.2696,2480573.57959,2.18759739011,4.08114816623,-49.7349693648
213.517841417,648935.418775,512.446589224,511.676963333,82110.5465214,592.003146757,632.482056309,3.93331948103,4.17504581455,2.80745590882,3.93331948103,4.17504581455,2.80745590882,18522682.3215,2343695.84315,2.24450657138,4.08175819651,-49.7581020356
220.832432869,656154.261127,512.446879121,511.678653554,84078.6565861,591.91865483,632.482897881,3.69097677632,3.94956371186,2.59894481183,3.69097677632,3.94956371186,2.59894481183,18793669.0077,2408191.01626,2.23080160476,4.07924252375,-49.7284448189
202.403849503,646970.389318,512.440873645,511.67655244,87168.3941631,592.038223032,632.46370383,3.80689511184,4.05634181652,2.67248749977,3.80689511184,4.05634181652,2.67248749977,18766192.9776,2528427.85547,2.17631402927,4.08270596265,-49.7766106613
229.202781375,650535.037491,512.447771786,511.676356834,84369.2527058,592.083985243,632.527292618,3.89599963835,4.12807482103,2.7587192638,3.89599963835,4.12807482103,2.7587192638,18689176.8961,2423837.78945,2.21771655637,4.08476832508,-49.7754970706
206.187177081,645782.602331,512.448823487,511.671622713,84911.5339209,591.95619025,632.429631371,3.81159927258,4.05051669027,2.68087095542,3.81159927258,4.05051669027,2.68087095542,18634548.4118,2450185.58048,2.20279973219,4.07963027584,-49.7516995618
215.56425113,652080.123422,512.455848245,511.682028001,85680.9137197,592.065832369,632.458953301,3.80703824844,4.08772694618,2.72281963014,3.80703824844,4.08772694618,2.72281963014,18504599.3533,2431434.83476,2.20354263017,4.08293270722,-49.7834239988
217.452813689,648925.729672,512.455546704,511.680087866,85179.3158743,592.093260519,632.502201574,3.75654146102,4.08571545816,2.67538831296,3.75654146102,4.08571545816,2.67538831296,18676049.5608,2451454.93528,2.20465275916,4.08439958746,-49.7827014759
219.897132096,640860.395751,512.444872055,511.681055485,84200.3838045,592.091438484,632.520488695,3.98807771805,4.24731897446,2.84829243309,3.98807771805,4.24731897446,2.84829243309,18451044.0305,2424217.12633,2.20362357543,4.08490934359,-49.7818005983
222.086028432,644175.905806,512.450074483,511.689125526,86566.0907632,592.0460087,632.474684937,3.90669809116,4.20689826079,2.79047596471,3.90669809116,4.20689826079,2.79047596471,18576224.3322,2496322.37645,2.17914194359,4.08264134521,-49.7764820508
226.156462251,652121.211837,512.444352694,511.670231752,86477.2784838,592.012525956,632.413214059,3.70830341093,4.00663781086,2.63204688914,3.70830341093,4.00663781086,2.63204688914,18650907.6592,2473280.10299,2.19356667048,4.08121095176,-49.776586082
229.683532343,656587.63027,512.44959958,511.678857575,90223.6957774,592.041462427,632.46298212,3.70164610271,3.95078407407,2.57896310356,3.70164610271,3.95078407407,2.57896310356,19105013.8174,2625274.75139,2.15493148593,4.08250049521,-49.7753826006
208.41343418,650529.346134,512.428488524,511.677592906,84789.1298772,592.038247907,632.472659012,3.76117344134,3.99491752979,2.6409184144,3.76117344134,3.99491752979,2.6409184144,18713718.4465,2439119.36398,2.21231759264,4.0831860322,-49.7791404895
215.380119216,650369.122322,512.437659705,511.672520005,85854.0535309,592.095987072,632.544031977,3.74731476816,4.03031262469,2.66663170116,3.74731476816,4.03031262469,2.66663170116,18515197.3629,2444156.23195,2.19849845738,4.08571654653,-49.7785036605
215.674153395,657639.861387,512.445217655,511.675230936,81721.6950204,592.086682948,632.466656573,3.74431230539,3.93250859212,2.61750667374,3.74431230539,3.93250859212,2.61750667374,18807567.6091,2337122.55597,2.26412786201,4.08407068672,-49.7911305955
220.314258153,644615.013924,512.424586093,511.683012914,88403.1199137,592.116761112,632.467231005,3.80142991508,4.09160660424,2.69744048792,3.80142991508,4.09160660424,2.69744048792,18556498.6116,2544854.72734,2.15708259429,4.08546610371,-49.8106170581
220.42958229,653002.080933,512.445104584,511.668348201,85948.4018157,591.994035434,632.544186177,3.73391796361,4.01570639267,2.65845230961,3.73391796361,4.01570639267,2.65845230961,18547586.896,2441239.34695,2.20169263327,4.0825474869,-49.7390268623
215.650550145,649379.636635,512.443729144,511.692478268,85598.4552072,592.007993872,632.377451483,3.86895503809,4.19826808551,2.80120363172,3.86895503809,4.19826808551,2.80120363172,18397098.261,2425026.49638,2.20008209953,4.08026416845,-49.7886628278
211.127300985,656637.450178,512.443816319,511.681740317,84237.0518861,592.0695764,632.414579788,3.70904580611,3.95633439059,2.62502682076,3.70904580611,3.95633439059,2.62502682076,18628127.0405,2389716.22507,2.22955714709,4.08276720873,-49.7991894712
