amplitude_0,amplitude_1,x_0_1,y_0_1,amplitude_2,x_0_2,y_0_2,x_gamma_2,y_gamma_2,theta_2,alpha_2,x_gamma_1,y_gamma_1,alpha_1,rho,theta,flux1,flux2,delta_m
215.522563525,44054.3841699,482.185452828,516.069260733,641558.440925,489.048829762,535.251429006,3.03672859204,2.42512248015,3.01388908938,2.2742691666,3.03672859204,2.42512248015,2.2742691666,0.46156940883,-24.5429218516,961576.158878,14480359.2505,-2.9444891241
219.049445795,42993.8940464,482.079533118,515.868120518,635489.283189,489.055175255,535.242568454,3.13036574027,2.41560279241,3.02623625754,2.35955885379,3.13036574027,2.41560279241,2.35955885379,0.466702778424,-24.6778343475,1020852.37415,14577620.5596,-2.88680924666
212.740835818,41941.9997532,482.195425757,515.975936403,639167.24872,489.046229158,535.248941768,3.1291947596,2.41790437219,3.02901965814,2.36456824041,3.1291947596,2.41790437219,2.36456824041,0.463232519243,-24.4019715683,987296.01652,14678054.3009,-2.93055276317
218.142103091,43776.838872,482.118655154,516.141004314,640318.533328,489.052965637,535.253340415,3.09290740273,2.42145515109,3.02956833545,2.35280993694,3.09290740273,2.42145515109,2.35280993694,0.46101063497,-24.8443099388,967985.918601,14422818.044,-2.93295271233
213.301078085,43426.3444561,482.105392475,516.05342193,631037.150422,489.058556787,535.262759179,3.1915866047,2.40657777271,3.02637459246,2.40821962704,3.1915866047,2.40657777271,2.40821962704,0.463158450365,-24.7933306682,1026169.9406,14498377.1369,-2.87525025946
213.524447656,44648.0809093,482.095230269,515.936412355,634710.790319,489.050681362,535.251350029,3.11020643202,2.42365637003,3.03439554705,2.34549179887,3.11020643202,2.42365637003,2.34549179887,0.465283697084,-24.6816758097,1011728.09956,14700530.7727,-2.90567300837
216.047728702,44976.7830619,482.077473635,515.932519384,636609.52529,489.059707681,535.240697616,3.11167426147,2.42071732773,3.02139033427,2.33526241338,3.11167426147,2.42071732773,2.33526241338,0.465462922865,-24.7724985928,993502.738806,14625092.3566,-2.91982387158
216.1631189,43359.2725164,482.181199536,516.006072111,634468.991944,489.048731095,535.246810382,3.13755267267,2.42395232409,3.03003366001,2.34271660065,3.13755267267,2.42395232409,2.34271660065,0.46278359938,-24.4903316735,970470.127712,14546882.9949,-2.93946943471
219.634380457,41613.9862919,482.158275844,516.012814644,635240.755463,489.048054181,535.245897631,3.17088846596,2.41560840514,3.0312887773,2.39787779143,3.17088846596,2.41560840514,2.39787779143,0.46288973634,-24.5685325122,1026292.25759,14680128.5407,-2.88864701437
213.449191617,41158.0839399,482.095760265,516.098337904,639606.695874,489.063139653,535.251776026,3.14738938832,2.4098326704,3.0282986781,2.39609851881,3.14738938832,2.4098326704,2.39609851881,0.462215788369,-24.9010713528,953703.190039,14518155.4248,-2.95624551536
203.237875674,42563.011458,481.988090291,516.01440806,634378.279944,489.052338238,535.243755723,3.12130827976,2.41440153823,3.01543301082,2.33935186592,3.12130827976,2.41440153823,2.33935186592,0.46486703862,-25.1162471661,932786.367038,14391676.1829,-2.97082297144
210.97439025,44047.3096324,482.113116092,516.081528222,639658.755149,489.048919947,535.25221033,3.05916702069,2.41388236284,3.01194192265,2.30303143912,3.05916702069,2.41388236284,2.30303143912,0.462186904799,-24.7827947286,1029566.13345,14442031.9231,-2.86743513047
211.771678955,44549.3014145,481.987302611,515.941997274,639531.537259,489.055823639,535.257259229,3.1338213337,2.40770705834,3.01555878559,2.3717942156,3.1338213337,2.40770705834,2.3717942156,0.46662035485,-25.0319274545,992438.311808,14301368.2116,-2.89668516773
213.324926316,46719.1038384,482.184845512,516.015739066,636406.349564,489.045759671,535.246753228,3.16099481757,2.41477333245,3.03130827837,2.40476230154,3.16099481757,2.41477333245,2.40476230154,0.462513209346,-24.4804727784,1040621.2735,14637828.7533,-2.87045990528
208.330223111,40132.4583786,482.107420456,515.964820538,638928.59223,489.071740442,535.249539436,3.07364454038,2.42160637401,3.01722849882,2.31853854144,3.07364454038,2.42160637401,2.31853854144,0.464786851659,-24.7431619423,1037155.39716,14639662.9179,-2.87421811354
215.912538048,44863.7214467,482.205455726,516.005328876,637940.645562,489.054102126,535.246143809,3.15569589645,2.41709403328,3.03395697724,2.39225304255,3.15569589645,2.41709403328,2.39225304255,0.462566248941,-24.4310819538,1017107.63149,14531614.1086,-2.88736735907
212.40511801,42004.0191246,482.221108891,515.932548825,637764.48791,489.04818045,535.257054522,3.09839081393,2.4272722116,3.03163881048,2.34476939197,3.09839081393,2.4272722116,2.34476939197,0.46398543669,-24.2705828543,981381.911083,14715415.6911,-2.93983621523
211.330994963,44198.9864772,482.230509123,515.927709044,636828.671753,489.053736538,535.250246426,3.1302711179,2.4227455646,3.02948590225,2.35290183639,3.1302711179,2.4227455646,2.35290183639,0.463901954604,-24.2607295148,990480.498083,14418457.6452,-2.90768219258
216.254329441,41552.3304362,482.165414368,516.083853894,638149.091424,489.043933783,535.257506273,3.04848477229,2.41279749197,3.00327096898,2.26600941672,3.04848477229,2.41279749197,2.26600941672,0.46157619923,-24.6000045427,981144.51492,14508663.3053,-2.92473605527
219.403599324,43372.7064373,482.101264927,515.871811306,640402.677704,489.061187878,535.241752014,3.11461635599,2.41551783492,3.0223016122,2.36120987191,3.11461635599,2.41551783492,2.36120987191,0.466429615565,-24.6341045278,992772.272304,14567941.2525,-2.91637135606
211.387759819,45622.1107643,482.221258701,516.091403818,640274.989566,489.050323174,535.258575838,3.12345468062,2.41507595333,3.02084211491,2.36455109002,3.12345468062,2.41507595333,2.36455109002,0.460872602586,-24.4519414996,923622.295573,14801615.4105,-3.01203676962
219.042125825,45119.9831267,482.102847143,515.95689366,638020.667124,489.056771958,535.25100238,3.11931248635,2.42311973731,3.02822265597,2.34159871754,3.11931248635,2.42311973731,2.34159871754,0.464851791302,-24.7002719504,934641.826718,14610471.3737,-2.98504753798
216.681040123,43781.8965661,482.181127252,516.02947657,640909.908887,489.057722927,535.259357024,3.10941961873,2.41274250092,3.01394535195,2.34313774309,3.10941961873,2.41274250092,2.34313774309,0.462672697678,-24.5308599337,1004714.76088,14587304.1303,-2.90483063713
209.635273495,41904.1253518,482.078110378,516.077569287,639108.266546,489.045113283,535.240455498,3.05060102568,2.41957596411,3.01058388644,2.28302767358,3.05060102568,2.41957596411,2.28302767358,0.462398865057,-24.8891598039,1059944.22559,14692381.7149,-2.8545229744
216.59872282,44681.95167,482.248957976,516.056987221,636120.017058,489.041977829,535.25745831,3.11909430528,2.42017987524,3.02475493324,2.33974863475,3.11909430528,2.42017987524,2.33974863475,0.461119795655,-24.3013341797,980121.750506,14590012.323,-2.93193907925
209.582665785,40615.9618341,482.178289707,515.842670779,635028.288132,489.053144405,535.253969131,3.16021726662,2.43063579515,3.0455255331,2.38473488466,3.16021726662,2.43063579515,2.38473488466,0.466266534941,-24.3238860288,963807.118945,14562516.9947,-2.94811578851
217.176426442,46117.0577837,482.000509326,516.003809224,639574.414079,489.036892855,535.249292216,3.13261066042,2.41187458347,3.01904862394,2.37924698413,3.13261066042,2.41187458347,2.37924698413,0.464856484132,-25.01143805,973948.241744,14523416.6878,-2.93383229968
217.734667874,45836.7315358,482.150168865,515.987127957,640445.381153,489.060071598,535.251343946,3.15361683792,2.41221381424,3.02176206175,2.39335030123,3.15361683792,2.41221381424,2.39335030123,0.463743490229,-24.5965506551,1043866.28445,14547428.6245,-2.86035341098
215.160162648,45920.386132,482.142818607,516.075712098,629500.920929,489.053099899,535.228977525,3.16310756329,2.40430708227,3.0184344883,2.37003742839,3.16310756329,2.40430708227,2.37003742839,0.461541756399,-24.722585959,933820.059499,14553346.414,-2.98174917044
207.817795538,44008.7518161,482.173420168,515.932908052,640071.975169,489.058868583,535.254698837,3.133014566,2.42133681009,3.03085193953,2.36461975685,3.133014566,2.42133681009,2.36461975685,0.464605397362,-24.4559813551,1028061.64739,14575636.8584,-2.87902095463
218.341133056,45013.0435101,482.187871034,516.065379104,638658.770879,489.048144539,535.244305864,3.12092082988,2.42170298718,3.0320057386,2.3648407124,3.12092082988,2.42170298718,2.3648407124,0.461468815998,-24.5368209285,957754.066524,14548227.551,-2.95389020168
211.34253046,42715.8697182,482.052718567,516.115059674,639236.439346,489.047893431,535.250592135,3.16277491934,2.40549249478,3.01662259502,2.38867296263,3.16277491934,2.40549249478,2.38867296263,0.462188790314,-25.0082867856,1000214.60842,14625434.6279,-2.91253896934
209.412742773,42444.0467122,482.286763035,516.042056038,634382.640617,489.053013393,535.253272705,3.11567342653,2.4052308594,3.01479493063,2.34759509747,3.11567342653,2.4052308594,2.34759509747,0.461026347493,-24.2050948649,999563.808027,14702268.5581,-2.91893457149
211.408096013,42730.8115988,482.085279054,516.075561561,635360.152746,489.048664221,535.251561857,3.16799114703,2.4238269222,3.04582552455,2.39683580157,3.16799114703,2.4238269222,2.39683580157,0.462616583333,-24.8629765615,981226.026858,14639723.3762,-2.93440952836
210.406069688,40718.4992072,482.151739296,516.025851891,634802.887848,489.049580265,535.255463427,3.1389218034,2.40865351245,3.02015528168,2.37200832414,3.1389218034,2.40865351245,2.37200832414,0.46291454824,-24.5976470649,1028985.02669,14610937.193,-2.88067254683
216.399381588,40460.7400288,482.006835571,516.035905196,632961.254247,489.056591379,535.239242461,3.17061727221,2.40981144958,3.03311382407,2.41156687085,3.17061727221,2.40981144958,2.41156687085,0.464179615621,-25.1009131422,978647.245939,14431862.8051,-2.92174053344
210.975035876,40999.3681435,482.159843335,516.164770169,636662.131443,489.048870478,535.243567427,3.10062138882,2.41284669337,3.02077451184,2.35406000367,3.10062138882,2.41284669337,2.35406000367,0.459813001685,-24.7402433223,1084287.06592,14625404.4254,-2.82490901721
213.412425263,43350.2436797,482.036469141,516.019466145,640247.706419,489.060864555,535.251129247,3.13533672845,2.416827552,3.03454544012,2.38828619602,3.13533672845,2.416827552,2.38828619602,0.464440647558,-24.9898896641,990597.222759,14556343.5528,-2.91788797753
209.472403481,45484.789343,482.079038189,515.998814492,635738.194496,489.053299373,535.245007044,3.1385925636,2.42005146183,3.03224694307,2.36993831849,3.1385925636,2.42005146183,2.36993831849,0.464138147617,-24.8174887772,967802.845013,14624461.0935,-2.94823244247
211.664033341,43530.4539674,482.174594847,516.101756097,639281.867009,489.058001434,535.247938126,3.15085368495,2.40979847391,3.02266275357,2.38548270294,3.15085368495,2.40979847391,2.38548270294,0.4610868095,-24.646296679,1043716.38009,14620598.3885,-2.86595662088
214.832289578,42541.3606563,482.068721426,516.162400893,635953.591565,489.048415511,535.259927558,3.15295366704,2.42067254118,3.03532867415,2.37914746247,3.15295366704,2.42067254118,2.37914746247,0.461252040982,-25.0033205245,1066692.91692,14679573.6654,-2.84668507847
212.712185265,42614.295934,482.127505016,515.980996762,638969.799203,489.054619771,535.250387564,3.13934847503,2.41583540566,3.02659816511,2.38015009022,3.13934847503,2.41583540566,2.38015009022,0.464047118007,-24.6444635269,1027165.36525,14774098.9819,-2.89465159309
215.537511453,43224.1431808,482.16327669,516.079127919,638062.95568,489.052800611,535.257479054,3.19129258655,2.40894454336,3.03378640054,2.4360803508,3.19129258655,2.40894454336,2.4360803508,0.461797951977,-24.6292217847,976562.938697,14597431.3933,-2.93644051081
210.670387013,45434.8809425,482.068573636,516.033560486,638056.957534,489.055091527,535.245833001,3.07138491019,2.41880049922,3.00889428592,2.28176881706,3.07138491019,2.41880049922,2.28176881706,0.463608925673,-24.8940194628,961123.110368,14622475.5976,-2.95560471303
216.698964343,42992.827314,482.181935627,516.038382911,640396.254981,489.04675079,535.258209311,3.11196436605,2.41298657276,3.02226131013,2.36684759844,3.11196436605,2.41298657276,2.36684759844,0.462335723504,-24.5052126167,1002838.34956,14562540.6278,-2.90501554134
210.641661035,43999.5485716,482.111216763,515.999242613,634108.275207,489.051650244,535.257299051,3.18696449277,2.4127577037,3.03045844278,2.39861743561,3.18696449277,2.4127577037,2.39861743561,0.463977367945,-24.6987208727,1017593.21566,14621421.2637,-2.89353846768
214.177611378,43140.3335356,482.316017118,515.933849547,638549.902176,489.048965606,535.257874882,3.08897454708,2.42911639302,3.02166884479,2.30426868887,3.08897454708,2.42911639302,2.30426868887,0.462899006397,-23.97593774,1006850.08188,14787151.8763,-2.91729930936
217.158047103,43077.4702093,482.180769537,516.090721707,636186.379457,489.053153501,535.249798684,3.13646349189,2.4098844181,3.01875481038,2.36506662028,3.13646349189,2.4098844181,2.36506662028,0.461214757048,-24.5971587654,1049927.57631,14400643.777,-2.84305641238
206.940756396,47090.5307507,482.134423685,515.962180498,636771.051116,489.051592782,535.249079115,3.09994832174,2.42712033918,3.03146294571,2.3372682358,3.09994832174,2.42712033918,2.3372682358,0.464279392977,-24.5938383052,1035636.85746,14464358.393,-2.86272918962
210.501522093,44956.1530886,482.179078258,516.047814748,636251.038945,489.051820266,535.260050866,3.12091647819,2.41369161354,3.01974294208,2.34630792564,3.12091647819,2.41369161354,2.34630792564,0.462276717701,-24.5385562972,1024579.79781,14598780.6249,-2.88442698522
212.907421436,44805.1932221,482.309661989,516.155032035,638024.995367,489.048588061,535.254889404,3.15135626084,2.4146443233,3.02460296395,2.38135686889,3.15135626084,2.4146443233,2.38135686889,0.458490611272,-24.2427824721,986018.332731,14404025.1824,-2.91149720563
215.43729147,44211.8339832,482.20444512,516.020247155,640065.443397,489.04850283,535.255188782,3.07348159482,2.41756444141,3.01095590529,2.29773065961,3.07348159482,2.41756444141,2.29773065961,0.46239613342,-24.4232491516,948662.067581,14706961.8278,-2.97602857403
209.511340554,43433.1295184,482.268223636,516.045803551,636475.531416,489.063653154,535.258864683,3.21046778271,2.42033170896,3.04856503334,2.45236098745,3.21046778271,2.42033170896,2.45236098745,0.461398609012,-24.2949029276,1060295.7427,14546031.7974,-2.84329378742
215.409821032,44400.2079514,482.096851663,516.066199652,635215.005734,489.049644785,535.257052272,3.1473503172,2.42328663158,3.03446166832,2.3595839026,3.1473503172,2.42328663158,2.3595839026,0.462786964011,-24.813071326,919164.464382,14411988.3437,-2.98832669089
212.500551252,43162.0869498,482.237625877,516.092482558,641248.014596,489.053301384,535.244671249,3.13588115955,2.41407284367,3.02970792872,2.39840146115,3.13588115955,2.41407284367,2.39840146115,0.460419100998,-24.4265950748,1019125.51523,14675193.5401,-2.89589040662
208.68137426,43368.7516148,482.201822381,516.13638371,641686.508161,489.041394107,535.24999692,3.11518236135,2.4167287535,3.01323893578,2.3191047815,3.11518236135,2.4167287535,2.3191047815,0.459928223525,-24.5452014624,1008282.62705,14370080.5472,-2.88469229548
219.241559272,43009.4356522,482.205969385,516.06331393,639447.909854,489.049482708,535.235322793,3.14508989073,2.41650940345,3.03678777991,2.40546258004,3.14508989073,2.41650940345,2.40546258004,0.461136454624,-24.4919442955,901003.237409,14619237.2818,-3.02549590913
211.815064488,43898.7900473,482.23745847,515.909454593,634577.44641,489.05685432,535.24562793,3.17566881649,2.41383373359,3.03823253677,2.41174841629,3.17566881649,2.41383373359,2.41174841629,0.464129932095,-24.2336825754,925648.091716,14477849.0685,-2.98564533663
214.750863844,42274.7971954,482.043361037,515.950171093,634170.941873,489.036698279,535.254809937,3.2148120272,2.41586215239,3.04934456692,2.45996924848,3.2148120272,2.41586215239,2.45996924848,0.4655229253,-24.8109587696,1002865.8263,14664485.7472,-2.91256001315
214.80159579,44299.607497,482.176213381,516.01489887,637973.102146,489.048449565,535.244299454,3.19397112647,2.42007607838,3.03663261511,2.41696212969,3.19397112647,2.42007607838,2.41696212969,0.462612497044,-24.5177454751,920355.236366,14498375.4124,-2.99340963337
208.301317275,42308.8136926,482.098510722,516.09318916,635837.743626,489.047846637,535.259829238,3.12301139709,2.42178750314,3.02696356286,2.32924014359,3.12301139709,2.42178750314,2.32924014359,0.46226552396,-24.829689674,998819.885985,14575317.0037,-2.91032707204
211.550026785,42756.7562306,482.212603996,515.960263819,637329.026429,489.045318835,535.251283007,3.18220020427,2.4126210299,3.03571516991,2.42956115886,3.18220020427,2.4126210299,2.42956115886,0.463382679433,-24.3253240051,968193.712801,14486572.6171,-2.93750847408
213.54941258,45442.0991017,482.056519963,515.923833986,633753.442833,489.050364541,535.250266942,3.19440450047,2.41549767737,3.04639191094,2.43358551239,3.19440450047,2.41549767737,2.43358551239,0.465961752724,-24.788041939,991876.469571,14540095.1444,-2.91527415206
220.425610102,42657.3246304,482.131732583,515.877340573,639234.697619,489.055420536,535.257461378,3.10810040204,2.41833617879,3.01979760984,2.33290143226,3.10810040204,2.41833617879,2.33290143226,0.466210435721,-24.5102468269,958363.701675,14601881.808,-2.95719618123
217.142030179,45680.1374258,482.256511213,516.150336967,637224.934152,489.052814708,535.255254307,3.09945626718,2.42489286738,3.0259430628,2.35294796449,3.09945626718,2.42489286738,2.35294796449,0.459253190279,-24.418546025,994722.994542,14465602.141,-2.90658589685
219.81692681,42798.4689647,482.201182706,515.939714815,636152.523551,489.050021019,535.256564385,3.09460518668,2.42729763892,3.02410732603,2.30742211528,3.09460518668,2.42729763892,2.30742211528,0.464083592911,-24.3471313966,1051340.08319,14374707.5057,-2.83963948485
208.889158237,42393.1569331,482.121586226,515.966193587,635522.914076,489.040421362,535.249045928,3.14815811127,2.41964010844,3.03036252757,2.36390492574,3.14815811127,2.41964010844,2.36390492574,0.464218307989,-24.6035611466,1006463.14926,14598747.678,-2.90379431039
218.073934451,43365.9014857,482.194509542,516.027404002,640327.249326,489.059082213,535.254044029,3.0551526033,2.41220238474,3.00675479668,2.29336646001,3.0551526033,2.41220238474,2.29336646001,0.462468562406,-24.4968279828,1012021.91603,14700088.1155,-2.90532505115
208.136832524,42715.4456519,482.138921554,516.027096638,639747.259112,489.05340359,535.256328305,3.08444791312,2.42477387448,3.03221082815,2.33547633891,3.08444791312,2.42477387448,2.33547633891,0.463101059419,-24.6501017642,1037898.15199,14629538.0912,-2.87268968844
206.413150212,42250.9126869,482.115950867,515.984308478,636961.558128,489.049423564,535.260134999,3.18438626153,2.4081232164,3.02865140489,2.42336296722,3.18438626153,2.4081232164,2.42336296722,0.46424931671,-24.6570723081,990002.620143,14665959.6275,-2.92668535282
211.372560606,41618.3454289,482.229441178,516.102998476,637576.655861,489.05910337,535.240936027,3.17831505096,2.41362133613,3.03607218817,2.42507137218,3.17831505096,2.41362133613,2.42507137218,0.460297352005,-24.4866262486,965547.064569,14526029.6092,-2.94343369304
217.849832716,41261.0523821,482.024049529,516.035091589,639387.60336,489.051681327,535.250838659,3.10437646231,2.42762302926,3.03505685623,2.33874092946,3.10437646231,2.42762302926,2.33874092946,0.464163330431,-25.0180293457,1030354.36676,14397217.4042,-2.86322986677
208.319348687,43964.2223753,482.166261566,516.089062527,634849.613631,489.048187462,535.266685703,3.16127232668,2.4166495327,3.03416471803,2.38592909997,3.16127232668,2.4166495327,2.38592909997,0.461694885571,-24.6062200157,1032578.83433,14663917.9053,-2.88081700478
209.322026054,43754.8416766,482.083420714,515.976072639,640765.342358,489.054401804,535.257632466,3.10197317778,2.42387964775,3.02887573701,2.34663761443,3.10197317778,2.42387964775,2.34663761443,0.464802151336,-24.7674369911,976174.98336,14434140.44,-2.92465813209
216.907208703,45388.0073597,482.234575228,516.135700605,640378.851852,489.050476838,535.252765223,3.06530812037,2.41933163606,3.01966015077,2.31927878831,3.06530812037,2.41933163606,2.31927878831,0.459722128102,-24.4667296435,1049679.81202,14624151.8164,-2.86003460552
210.10088878,41084.9995014,482.107344237,515.906196698,634384.402308,489.058293712,535.244712736,3.15170195813,2.41511727715,3.03539859585,2.38852389382,3.15170195813,2.41511727715,2.38852389382,0.465699952574,-24.6413089784,1022814.77174,14440140.3029,-2.87443605337
205.950194404,42562.5538936,482.180618957,515.906066243,634255.521304,489.048481738,535.24622311,3.24223374062,2.41581663874,3.04291354637,2.45375749376,3.24223374062,2.41581663874,2.45375749376,0.464767802846,-24.3807217968,956651.451717,14460079.7846,-2.94854238584
218.146019413,43941.2837938,482.311659508,515.972774661,636922.321935,489.065941998,535.243232363,3.11157060867,2.41821791909,3.0220188507,2.33450069561,3.11157060867,2.41821791909,2.33450069561,0.462071930436,-24.1018913629,1044704.35421,14633093.5023,-2.86585685713
206.003301009,42946.8477803,482.156700895,515.96730657,637766.225411,489.052310252,535.255285146,3.12940090459,2.40447251406,3.01025047427,2.37290412506,3.12940090459,2.40447251406,2.37290412506,0.464050067618,-24.5253586048,988602.1304,14694462.2132,-2.93033038602
214.62278621,45846.5279485,482.28262896,516.126474798,638937.919269,489.044161648,535.246537805,3.1216908804,2.4178245198,3.02447210028,2.35698458451,3.1216908804,2.4178245198,2.35698458451,0.459153706103,-24.2917276708,1035827.68726,14613430.7768,-2.8736616783
217.314098701,41858.7482271,482.226604465,516.087732558,635734.074807,489.045489931,535.259571663,3.13381139799,2.42566020701,3.0440504504,2.36667258621,3.13381139799,2.42566020701,2.36667258621,0.460847719494,-24.4146932036,1048136.64741,14524044.071,-2.85417412993
215.946150599,43543.617418,482.231598334,516.010582704,639289.023956,489.059574925,535.250609638,3.08800558584,2.42125469287,3.02147863529,2.3173269111,3.08800558584,2.42125469287,2.3173269111,0.462311549065,-24.3671401928,1014214.49973,14671441.6366,-2.90085743795
207.4949598,42567.1631977,482.013357639,516.027471442,633415.505888,489.053228732,535.256717481,3.141973624,2.42530929499,3.03495146883,2.3706813486,3.141973624,2.42530929499,2.3706813486,0.464575866545,-25.0407104027,1018638.98481,14553385.426,-2.88735934483
215.251100244,42827.3200722,482.084346165,516.012576008,635722.726319,489.041589309,535.244708063,3.17272501896,2.42141015306,3.0377007853,2.39154102877,3.17272501896,2.42141015306,2.39154102877,0.463659103232,-24.7803224682,1021919.52226,14502071.8578,-2.88003339236
218.309104074,43134.3752404,482.276481574,515.989000477,640758.935926,489.047995268,535.247997072,3.09319655377,2.41723914576,3.02913403954,2.36335383154,3.09319655377,2.41723914576,2.36335383154,0.462040322366,-24.1687402057,1020049.10902,14321349.4421,-2.86840715212
218.102307789,43263.8371817,482.284878243,515.860999382,635616.854471,489.049963242,535.252335434,3.1148432145,2.41852583844,3.02372815771,2.33751517527,3.1148432145,2.41852583844,2.33751517527,0.464610241398,-24.0031334505,991388.498641,14724892.7288,-2.92952065848
213.125462817,48629.5356213,482.145748733,516.082003912,641801.392986,489.040868787,535.254915581,3.11057546021,2.40788961247,3.00884968597,2.34487659819,3.11057546021,2.40788961247,2.34487659819,0.46175508082,-24.6528902705,1016640.21109,14411799.3221,-2.87887730703
218.903322074,41960.7739347,482.078526325,516.015959598,636626.209706,489.038035873,535.25273246,3.10518521134,2.41566800551,3.02460805936,2.35454969124,3.10518521134,2.41566800551,2.35454969124,0.463777879599,-24.7821541751,1043331.67381,14542716.1484,-2.86055783849
215.441031504,44151.0102975,482.143550502,516.004514155,636630.396932,489.053846875,535.254587119,3.13443529782,2.41235774021,3.02945334687,2.38410120159,3.13443529782,2.41235774021,2.38410120159,0.463466733976,-24.6136287789,1032656.09578,14595480.7591,-2.87565672929
215.288376269,44396.0226886,482.257964491,516.12742267,637883.491458,489.054688722,535.250749653,3.1255881549,2.41497481534,3.02981187611,2.37104777974,3.1255881549,2.41497481534,2.37104777974,0.459624844616,-24.3992133154,960487.522154,14490956.7616,-2.94651333337
212.839009779,46120.3047061,482.137533484,515.839857923,641417.375006,489.054450413,535.243834917,3.08996256681,2.42538089976,3.02793458905,2.33887896033,3.08996256681,2.42538089976,2.33887896033,0.466606894475,-24.4627562489,956132.436813,14502425.5593,-2.95230648257
222.103547132,42190.921641,482.215521865,515.903456307,632865.867109,489.050398601,535.248760634,3.22721311541,2.40308243559,3.03205661411,2.45349439361,3.22721311541,2.40308243559,2.45349439361,0.464490078057,-24.2720120678,949176.653765,14715816.286,-2.97609327442
219.3402567,44431.858976,482.05183559,516.077458115,636774.941172,489.056012395,535.263456841,3.14963759344,2.4133608434,3.02552854652,2.38411219208,3.14963759344,2.4133608434,2.38411219208,0.463296022122,-24.9788628912,970916.878029,14695546.7082,-2.95000924178
212.162706663,43326.3312773,482.201325103,516.01082941,636239.05789,489.052414047,535.257636968,3.13842622044,2.42280613429,3.03854490511,2.36356832085,3.13842622044,2.42280613429,2.36356832085,0.462713900207,-24.4320517442,1012222.43224,14540962.1531,-2.89329296608
217.487121246,43022.6203994,482.128988301,516.116088455,638507.617938,489.045648092,535.250322753,3.14130958102,2.42309631462,3.03200799071,2.37225318822,3.14130958102,2.42309631462,2.37225318822,0.461238314081,-24.7641211923,979731.423231,14767363.1778,-2.9454897955
207.143316721,44505.7983616,482.184328531,516.013373791,637132.641726,489.064695145,535.265156572,3.10610901587,2.41785776808,3.0215485483,2.33184071741,3.10610901587,2.41785776808,2.33184071741,0.463152485118,-24.5181567546,1018218.82351,14442138.9617,-2.87947599499
210.090130154,45730.5671431,482.320587319,515.972387521,638197.700895,489.055506741,535.246195282,3.10812090948,2.4286621896,3.02674030563,2.3339366507,3.10812090948,2.4286621896,2.3339366507,0.46191778634,-24.037262296,1013259.47236,14270464.2691,-2.87179357525
216.104036109,43105.3368724,482.406766124,515.92993888,637932.050139,489.058397871,535.247140357,3.09878191145,2.42378760224,3.02270166821,2.33085633503,3.09878191145,2.42378760224,2.33085633503,0.461841926027,-23.7272359091,1082429.94512,14667223.3334,-2.82987026629
218.144603467,42095.9164748,482.225344271,516.162568833,642800.317924,489.053827719,535.264016126,3.06675445628,2.42630224617,3.02502038476,2.31094877478,3.06675445628,2.42630224617,2.31094877478,0.459557200987,-24.5239736219,932894.139182,14687307.922,-2.99277458839
208.098253726,44760.2642806,482.131061187,516.005657884,635189.254819,489.052024817,535.249524479,3.10175963175,2.41938744757,3.02880166767,2.34188167143,3.10175963175,2.41938744757,2.34188167143,0.463467747496,-24.6539087582,1024940.188,14637528.0883,-2.88692304817
215.562150635,46205.5989976,482.335805389,515.892352385,646820.711945,489.064104485,535.252038864,3.03474821413,2.41836035065,3.00829643312,2.30630313062,3.03474821413,2.41836035065,2.30630313062,0.463559225887,-23.9223428394,991232.464085,14785805.4134,-2.93417367286
212.991261813,42521.7333709,482.206951152,516.021665142,638538.884766,489.053875767,535.253062893,3.09909210142,2.41150906209,3.0077175963,2.32149289263,3.09909210142,2.41150906209,2.32149289263,0.462358725949,-24.4361938384,1055939.38485,14538849.5025,-2.84722763087
204.647532095,43830.5580572,482.269077637,515.986358611,640313.387212,489.052765245,535.245779626,3.07535509737,2.41427285673,3.01029418256,2.31697706622,3.07535509737,2.41427285673,2.31697706622,0.462188418306,-24.2065388603,989517.835858,14697110.3568,-2.92952082127
208.841444806,42006.2729912,482.071601774,516.009467753,637461.65835,489.060077993,535.248830893,3.13183301743,2.41798239669,3.02645145512,2.36853240266,3.13183301743,2.41798239669,2.36853240266,0.464169700524,-24.8694572597,963576.976416,14559818.7541,-2.9481738857
216.957270598,44028.501487,482.104067473,515.972948427,637429.516816,489.045761044,535.249111161,3.15469352616,2.40655217867,3.02091280246,2.39603857022,3.15469352616,2.40655217867,2.39603857022,0.464352038555,-24.6823165747,959675.293502,14654994.3906,-2.95965335588
209.893644928,42887.0395246,482.128880161,516.034498894,636109.621637,489.053958285,535.251444944,3.12124463696,2.42994070209,3.03621252785,2.34186146754,3.12124463696,2.42994070209,2.34186146754,0.462980600774,-24.6970350112,1010153.33253,14714037.1473,-2.90836136802
212.590823607,45327.5218416,482.102514763,516.110777109,639848.641143,489.050101585,535.263318744,3.10306997195,2.42073785594,3.0272265052,2.34519713341,3.10306997195,2.42073785594,2.34519713341,0.461965022179,-24.8402092032,1011416.28183,14454062.8057,-2.88764999209
211.817626873,43335.8989311,482.303682164,515.971991926,642106.637172,489.05850952,535.259595562,3.14059546975,2.41266534868,3.02330451075,2.37969178361,3.14059546975,2.41266534868,2.37969178361,0.462420611705,-24.0847128645,955509.158457,14541920.8516,-2.95596730617
