amplitude_0,amplitude_1,x_0_1,y_0_1,amplitude_2,x_0_2,y_0_2,x_gamma_2,y_gamma_2,alpha_2,x_gamma_1,y_gamma_1,alpha_1,flux1,flux2,delta_m,rho,theta
199.246879043,33342.9784491,528.763914189,501.678296111,340206.758334,510.534236335,510.058384688,3.13430952508,2.89508982319,1.80067218882,3.13430952508,2.89508982319,1.80067218882,1185041.67863,12092920.773,-2.52199395646,0.438257510592,65.4844739858
210.862172333,30856.2343963,528.822677212,501.385939906,334908.775989,510.542083488,510.06375536,3.37721001583,3.06740347564,1.94798658137,3.37721001583,3.06740347564,1.94798658137,1058711.17052,11491652.9153,-2.58901251267,0.441996812293,64.7766079704
212.180865015,30844.3672438,529.152138038,501.485178729,334820.032941,510.525257832,510.0933814,3.34696379743,3.0508092321,1.91823819026,3.34696379743,3.0508092321,1.91823819026,1076788.87976,11689413.335,-2.58915538403,0.44821931501,65.368640873
210.313573156,29974.7196008,528.973565962,501.204653696,335348.802478,510.535937478,510.079704987,3.38986875989,3.1251402117,1.98673811376,3.38986875989,3.1251402117,1.98673811376,1010597.06453,11306709.0692,-2.62189546287,0.446940222199,64.4653017416
207.722371082,30137.8416668,528.945100881,501.271746064,339675.688957,510.551808871,510.066378311,3.36178699422,3.06230116127,1.95254083979,3.36178699422,3.06230116127,1.95254083979,1022734.08319,11527531.1445,-2.62993393738,0.445311757488,64.6153614024
198.376267788,32768.5287882,529.123478652,501.394079461,338692.954194,510.540102385,510.066268383,3.30943879551,3.0296657512,1.91972241785,3.30943879551,3.0296657512,1.91972241785,1121493.42773,11592385.8505,-2.53594023821,0.447939670179,65.1547307179
198.143851872,32651.10406,528.940898214,501.407472999,341164.917018,510.521928722,510.07514548,3.28971263073,3.02897057276,1.92744906535,3.28971263073,3.02897057276,1.92744906535,1101354.17867,11508501.3339,-2.54772942121,0.444640505561,64.9700072536
206.129782873,30171.3764802,528.994861502,501.272945351,336443.036107,510.527116888,510.066902195,3.24659671852,3.0151089758,1.88764188403,3.24659671852,3.0151089758,1.88764188403,1044362.37648,11646648.4333,-2.61837437049,0.446775818426,64.7073124635
199.837930673,30307.0366015,528.903139656,501.227913268,336985.408927,510.520756083,510.043836842,3.34586350649,3.09060761707,1.96243831723,3.34586350649,3.09060761707,1.96243831723,1022486.78191,11369594.4385,-2.61521817738,0.445295725598,64.5479458725
205.787580085,30240.205983,528.778930621,501.251554762,338637.895099,510.536992439,510.081107235,3.2303748966,2.97774253582,1.87102763985,3.2303748966,2.97774253582,1.87102763985,1048093.74972,11737841.1461,-2.62297024153,0.442655296544,64.340864667
205.945789331,30726.1951717,528.816229415,501.398570131,338715.434202,510.518082409,510.07199141,3.40703038719,3.15219243933,2.01508913734,3.40703038719,3.15219243933,2.01508913734,1020943.87409,11254890.7932,-2.60584854442,0.442303048579,64.8092380727
205.884138567,32203.6881974,529.026392635,501.502493667,338929.367221,510.549741611,510.069119939,3.31341707777,3.00534127329,1.91757024548,3.31341707777,3.00534127329,1.91757024548,1097178.80755,11548038.5113,-2.55557703272,0.444857743397,65.297304787
214.505595805,30353.6890194,529.200748553,501.307586866,340943.927519,510.537585764,510.063854104,3.26781722256,3.00501025204,1.91561591036,3.26781722256,3.00501025204,1.91561591036,1021972.32982,11479925.1333,-2.62624979623,0.450292948208,65.0363932727
204.022714597,31670.4375105,528.949855024,501.400729249,338323.81899,510.525548915,510.06775878,3.25187359697,3.03247847512,1.89498718655,3.25187359697,3.03247847512,1.89498718655,1095352.80528,11702095.2781,-2.57177401239,0.444740241636,64.9780628986
207.585574282,34142.7345107,529.040967706,501.477422145,336707.033557,510.528479535,510.068968406,3.36749149565,3.150601525,2.00358214006,3.36749149565,3.150601525,2.00358214006,1133550.72504,11179163.2628,-2.48492084917,0.44579627583,65.2760911245
199.073989736,30708.8767004,528.837992011,501.259943312,335618.033145,510.545382189,510.058863314,3.34592368696,3.0734077108,1.94337519422,3.34592368696,3.0734077108,1.94337519422,1051031.03009,11487330.7706,-2.59650897097,0.44336543854,64.4814400191
211.171035447,31156.616058,528.774284942,501.370030558,341147.995499,510.529314091,510.048759144,3.23774457669,2.97249684059,1.87854493112,3.23774457669,2.97249684059,1.87854493112,1071229.5495,11730335.0463,-2.59856968186,0.441301247402,64.7308068949
213.126921298,32969.7634061,528.80144654,501.400695611,341821.999696,510.563619263,510.058590339,3.26830684165,3.00366178803,1.91427887236,3.26830684165,3.00366178803,1.91427887236,1111337.43955,11522793.2957,-2.53927956459,0.440966320722,64.7756293197
217.363822339,31749.2053451,528.944844107,501.390670412,339709.220801,510.546011987,510.050252525,3.3206602287,3.0320455598,1.92540099357,3.3206602287,3.0320455598,1.92540099357,1084485.63616,11604429.9952,-2.57350002182,0.444167167715,64.9664631343
208.513605144,32567.8970821,528.928115365,501.551673222,338407.7641,510.51959891,510.048458011,3.33262612013,3.06717765589,1.94542897397,3.33262612013,3.06717765589,1.94542897397,1105581.06596,11488488.8402,-2.54168078572,0.442869431694,65.3956654364
208.119313201,30715.6483644,529.041218736,501.463133185,334983.352434,510.543947608,510.076942055,3.39011402129,3.11857649042,1.9681889553,3.39011402129,3.11857649042,1.9681889553,1053209.9652,11486743.6562,-2.59420492404,0.445697610403,65.2011754144
209.882302385,32365.5418544,529.075211929,501.642894616,339834.819526,510.515912064,510.051584431,3.32470107513,3.02729440996,1.93171251288,3.32470107513,3.02729440996,1.93171251288,1097697.67215,11526358.2952,-2.55302343055,0.445076667984,65.7994700671
207.57873985,33987.5771031,528.897005679,501.521076391,340278.854014,510.522259878,510.056473876,3.14832645606,2.8782447758,1.81008588382,3.14832645606,2.8782447758,1.81008588382,1192415.21682,11939873.7885,-2.50143056623,0.442550261316,65.2560826743
207.520584955,34170.2291659,528.81880836,501.384019742,339884.699902,510.535406969,510.069905912,3.27075937069,2.99482851374,1.88861825259,3.27075937069,2.99482851374,1.88861825259,1182271.6054,11760714.2819,-2.49429109991,0.442127320895,64.7593257394
208.309605383,30345.472984,529.113515107,501.42604573,339932.898639,510.539365295,510.066150398,3.30053980275,2.95683940199,1.90805977248,3.30053980275,2.95683940199,1.90805977248,1023779.43906,11469273.7332,-2.62332378704,0.447463149319,65.2253476013
207.207218527,31166.0978123,529.119086398,501.412555069,336238.17251,510.535178072,510.067261232,3.40756262666,3.13923987198,2.00667417797,3.40756262666,3.13923987198,2.00667417797,1040064.01625,11221192.8394,-2.58244738708,0.447790209825,65.1997724741
208.274250971,32146.1465944,529.108167969,501.3327273,336131.097151,510.534550275,510.088772451,3.29957982215,3.13808641555,1.94901184426,3.29957982215,3.13808641555,1.94901184426,1101271.40142,11515830.7868,-2.54850228359,0.44851775397,64.9305081757
202.165533649,33069.6130719,529.049151508,501.639014391,334643.917878,510.5472356,510.045347309,3.45868990509,3.15504745884,2.01493591031,3.45868990509,3.15504745884,2.01493591031,1116646.18093,11300107.3566,-2.51291746149,0.443912051206,65.7385771167
197.69747561,31915.1428403,528.984617553,501.40306605,340407.629604,510.521797812,510.048608558,3.24507403373,3.00977051707,1.90140173397,3.24507403373,3.00977051707,1.90140173397,1085521.96352,11579010.8133,-2.5700821112,0.445305391566,65.0790858323
203.084983806,31341.0882644,528.908855527,501.385302715,335285.444869,510.527538046,510.072417213,3.27016862363,3.03983978969,1.89832900117,3.27016862363,3.03983978969,1.89832900117,1088664.92999,11647294.5222,-2.57332706157,0.444074965081,64.8749617627
203.191264405,30638.5791146,529.035241135,501.520324088,339664.918599,510.519335156,510.085633065,3.28081686743,3.04703037551,1.92384533034,3.28081686743,3.04703037551,1.92384533034,1040848.06969,11539712.4058,-2.61201911072,0.445625218902,65.3471830517
207.209975953,32112.793514,528.878807783,501.433042096,337020.313913,510.527722105,510.064919767,3.33760082297,3.00945653951,1.91244114497,3.33760082297,3.00945653951,1.91244114497,1109746.35423,11647415.3397,-2.55251458869,0.442966260824,64.9798784566
201.631615687,31202.6648387,528.887130206,501.330987805,335918.366677,510.509885066,510.079011021,3.21876121556,3.04005612187,1.87796877871,3.21876121556,3.04005612187,1.87796877871,1091484.62913,11751527.6786,-2.58019175924,0.444559986431,64.7145519393
209.141858859,30794.17915,529.116501921,501.374175072,337781.571964,510.540882929,510.071211948,3.37587778543,3.07660238752,1.9660608174,3.37587778543,3.07660238752,1.9660608174,1039589.63387,11403776.2535,-2.60046686839,0.448013821098,65.0824502472
203.034421406,29933.4527509,528.985822228,501.27174271,332668.284218,510.52824703,510.047575294,3.37981082849,3.121270893,1.97301882611,3.37981082849,3.121270893,1.97301882611,1019088.41407,11326206.9635,-2.61468157264,0.44640615301,64.7410335158
212.491807873,31581.3533737,528.989207327,501.318319207,336683.622124,510.525025814,510.076248781,3.30732225185,3.08353483564,1.935960785,3.30732225185,3.08353483564,1.935960785,1080400.09618,11518588.9732,-2.56953666777,0.446370340867,64.7944811839
204.494775352,31436.6480795,528.938333818,501.621326215,334708.073902,510.529827401,510.062586427,3.37780009916,3.0843410091,1.9484688307,3.37780009916,3.0843410091,1.9484688307,1084224.37832,11544364.7965,-2.56812718457,0.442366623114,65.538706424
208.728829222,32538.3908856,529.172423311,501.564264136,336055.365784,510.535850684,510.078705896,3.4248773412,3.16682708706,2.01043427442,3.4248773412,3.16682708706,2.01043427442,1096883.64655,11328932.8765,-2.53507110499,0.447564176902,65.6187531284
197.378243335,33107.0552767,528.887943481,501.289141506,334864.471302,510.535255235,510.096972651,3.41646297814,3.11618454479,1.98498102242,3.41646297814,3.11618454479,1.98498102242,1123729.74919,11366506.0809,-2.51241277562,0.444634018251,64.5322925407
203.237765786,31546.9909146,529.095087489,501.369600315,340340.921942,510.536356616,510.068211084,3.23183502414,2.96824376264,1.8762099303,3.23183502414,2.96824376264,1.8762099303,1083982.10535,11695403.0976,-2.5824827053,0.447693632328,65.058375115
203.491219321,28747.816557,528.940871426,501.315579157,334337.524856,510.55201561,510.066441539,3.44412548978,3.13606239256,1.99666437686,3.44412548978,3.13606239256,1.99666437686,978373.569941,11378897.7493,-2.6639887071,0.444815830457,64.7214008188
206.314414851,33707.2036872,528.763509815,501.590278004,337391.298653,510.530739732,510.063177969,3.33746174388,3.04884478545,1.93985257912,3.33746174388,3.04884478545,1.93985257912,1145795.85114,11469402.1663,-2.50108383966,0.43916233096,65.2471321343
207.599259973,32688.8174809,529.099451127,501.558050211,335984.22058,510.525855503,510.070594505,3.31100458115,3.08054246468,1.92062903648,3.31100458115,3.08054246468,1.92062903648,1136983.099,11686897.9221,-2.52986310429,0.446293935778,65.5500014194
209.146343917,32286.4392018,529.088899247,501.776608973,338950.66683,510.530169229,510.040851616,3.35297947999,3.07419239873,1.95937222202,3.35297947999,3.07419239873,1.95937222202,1089242.30888,11435640.9826,-2.5528400258,0.443783796254,66.1709546303
205.08086316,31792.6988785,529.087253476,501.319940099,335024.517323,510.54657945,510.065086032,3.33615358907,3.00507856898,1.90681157239,3.33615358907,3.00507856898,1.90681157239,1103379.22127,11627962.8409,-2.55694708533,0.447765019333,64.9187642967
200.731532604,30252.7053729,528.9794478,501.276690694,337217.67785,510.503807691,510.062541319,3.34552341881,3.09970169983,1.95963496318,3.34552341881,3.09970169983,1.95963496318,1026532.51482,11442970.1019,-2.61791513318,0.446856357082,64.7374083273
206.153229083,31891.2348522,528.839384163,501.337957565,339053.661678,510.529826621,510.063203539,3.30217616723,3.06260273178,1.93252424008,3.30217616723,3.06260273178,1.93252424008,1085876.94564,11545204.4969,-2.56655254294,0.443010555897,64.6903901041
201.615297717,33591.9964622,528.730069293,501.554023019,336934.207005,510.527638196,510.077134584,3.27719213594,2.98763438528,1.88287187138,3.27719213594,2.98763438528,1.88287187138,1169266.86824,11728873.5937,-2.50335665465,0.439020481405,65.0803787836
206.477916424,30378.2991719,529.061675547,501.491852494,337499.893707,510.513834249,510.059334182,3.41389310722,3.12789895671,1.99619851231,3.41389310722,3.12789895671,1.99619851231,1022598.48083,11361368.1337,-2.61431372244,0.446279298636,65.3793492816
209.433623787,31971.3463202,528.900047176,501.282900497,336935.223982,510.538483568,510.057599539,3.38219785471,3.10823551295,1.96856346168,3.38219785471,3.10823551295,1.96856346168,1089659.48534,11484044.3677,-2.55701014503,0.444499090865,64.6274954781
210.333984947,32605.208667,529.17449297,501.409299346,332739.832194,510.540870426,510.081354004,3.48242195525,3.20044878224,2.04215199059,3.48242195525,3.20044878224,2.04215199059,1095174.8734,11176667.0024,-2.52207210134,0.448935042491,65.2144837167
205.835084412,31473.2175185,529.105914768,501.110117221,340269.846986,510.529649186,510.052871513,3.3145872702,3.06014580146,1.94474892837,3.3145872702,3.06014580146,1.94474892837,1060958.42395,11471063.2261,-2.58476327022,0.45030998719,64.462867078
212.494753672,29439.0455065,529.062087278,501.418513563,337886.289988,510.517915578,510.066669045,3.29318621465,3.05087385435,1.93109948717,3.29318621465,3.05087385435,1.93109948717,997339.632956,11447601.5215,-2.64967856507,0.446942121912,65.1693346697
208.678037588,32744.624674,528.922983614,501.469876615,335623.122616,510.531299691,510.088007344,3.37428903337,3.08132306831,1.95363202728,3.37428903337,3.08132306831,1.95363202728,1120979.4224,11490263.7835,-2.52683089637,0.443643869801,65.0639703428
208.980261716,33694.8368359,529.080616629,501.486215782,339573.327244,510.528996701,510.055898925,3.21644055798,2.9914609876,1.87838847865,3.21644055798,2.9914609876,1.87838847865,1158427.5667,11675478.0051,-2.50851446574,0.44637435846,65.3781850133
201.8364267,32490.5562643,528.954744627,501.507382049,335087.254833,510.500840427,510.058728319,3.44879741366,3.12589020677,1.99768271175,3.44879741366,3.12589020677,1.99768271175,1102534.74838,11371246.3312,-2.53353945417,0.444266956741,65.3094384582
207.42575996,31833.5512671,529.134575289,501.134062532,336779.95008,510.517808808,510.071343101,3.45024343039,3.12837728277,2.02321481016,3.45024343039,3.12837728277,2.02321481016,1054635.61957,11157755.9361,-2.56118605555,0.451057329191,64.5254858013
207.90973826,30333.0322727,529.004965516,501.526021581,340912.471372,510.539057825,510.057733127,3.28329175772,3.00413747159,1.92485684374,3.28329175772,3.00413747159,1.92485684374,1015617.02492,11415186.7334,-2.62688261955,0.444326752839,65.3740249187
207.768692093,31109.032662,528.760007226,501.379591977,336230.287412,510.552552194,510.07742452,3.3267107731,3.04575094828,1.92139558143,3.3267107731,3.04575094828,1.92139558143,1073994.936,11608555.2026,-2.58443984328,0.440738327268,64.6357715533
200.611603355,30357.4176405,529.02765336,501.30257774,333675.396621,510.533591934,510.057945171,3.4393215822,3.19232776188,2.02094690612,3.4393215822,3.19232776188,2.02094690612,1025314.26284,11270133.419,-2.60268014655,0.446937425176,64.8369488601
209.457089283,31347.9193244,528.951612624,501.569053977,335051.769455,510.5220015,510.047812646,3.26625018304,2.9928896174,1.87072102951,3.26625018304,2.9928896174,1.87072102951,1104526.11153,11806350.3499,-2.57234919844,0.443125270363,65.4670705756
203.594933999,28187.3885505,528.915522793,501.361049011,333448.9409,510.53662242,510.062845847,3.43753757503,3.15675913048,1.99784583213,3.43753757503,3.15675913048,1.99784583213,962648.654565,11388254.1662,-2.68247335777,0.444163173471,64.8345262471
207.652532433,34749.5090585,528.736085755,501.519816946,338602.782501,510.513528034,510.078261733,3.31205519349,3.06300691789,1.93554122651,3.31205519349,3.06300691789,1.93554122651,1183086.24619,11528722.4361,-2.47191194435,0.4397442169,65.013398397
208.358049746,30043.0046915,528.948083258,501.447084541,335975.348823,510.538203132,510.049621522,3.42284100327,3.16169570645,2.01367143547,3.42284100327,3.16169570645,2.01367143547,1007302.28539,11265155.7037,-2.62144344876,0.443861346587,65.1257396159
200.16546887,30667.9309207,528.897324008,501.319640709,337207.081994,510.523551363,510.072254729,3.37526235168,3.06975812618,1.96351531416,3.37526235168,3.06975812618,1.96351531416,1035554.53814,11386880.6905,-2.60307948499,0.444534147616,64.6986319173
211.747799016,31447.3635096,529.197998906,501.343357312,338016.572921,510.529405462,510.073438719,3.38330431058,3.08235425349,1.96806326346,3.38330431058,3.08235425349,1.96806326346,1063768.07226,11434573.5871,-2.57843255596,0.450159945916,65.1089313416
207.448958831,30717.5280368,528.967794948,501.14111277,333837.326457,510.536990011,510.044987367,3.42230837101,3.11196771984,1.97682515044,3.42230837101,3.11196771984,1.97682515044,1051672.3167,11430017.4666,-2.59041612993,0.447077034184,64.3840682792
203.491087684,31804.4105326,528.755172031,501.441021311,337958.560081,510.531806695,510.07062601,3.36343497094,3.13557249079,1.98482948274,3.36343497094,3.13557249079,1.98482948274,1069540.66109,11365525.6668,-2.56598056783,0.440417786135,64.8307946723
204.037558143,31284.189237,528.990399312,501.337193012,338417.010417,510.531836108,510.067174154,3.32586104801,3.05992612989,1.93058958876,3.32586104801,3.05992612989,1.93058958876,1074125.59297,11620018.4447,-2.58537938216,0.446000040327,64.8587778374
203.332425844,31458.1196842,529.050670848,501.570248848,335819.388764,510.531116531,510.049196107,3.31923238475,3.06582546289,1.92894880652,3.31923238475,3.06582546289,1.92894880652,1081923.5752,11550317.5358,-2.570993349,0.444915776894,65.5726460644
204.986634422,34643.8545545,528.918140816,501.244283412,337249.130196,510.526299254,510.070077526,3.35331229965,3.05850509353,1.94729253376,3.35331229965,3.05850509353,1.94729253376,1177691.84317,11465112.9095,-2.47086667242,0.445574834973,64.5343943878
203.262449483,35208.4409214,529.206015202,501.44325287,339325.667691,510.51482845,510.066805777,3.40433313682,3.07441125151,1.97725571595,3.40433313682,3.07441125151,1.97725571595,1184101.81231,11412402.9537,-2.4599701292,0.44963626314,65.405052865
210.667652162,33584.8921664,528.969854964,501.363678206,336233.135558,510.523432529,510.076596312,3.41596934611,3.11749986398,1.98150637856,3.41596934611,3.11749986398,1.98150637856,1144288.70893,11456425.2005,-2.50128377823,0.445601883609,64.8876083989
201.805968413,34520.6947869,528.692917296,501.516818581,336458.94594,510.538471087,510.075909776,3.35409516633,3.10106497613,1.94500081887,3.35409516633,3.10106497613,1.94500081887,1192993.91793,11628180.3863,-2.47218382681,0.43840159153,64.9288156245
204.093683621,32958.7514548,529.120298705,501.243436187,342434.213844,510.520694366,510.061809539,3.28572676983,3.04553241682,1.93928736726,3.28572676983,3.04553241682,1.93928736726,1102448.90428,11454831.8505,-2.54157562064,0.449608994816,64.8040418372
203.022398571,30473.3860903,529.0882674,501.462376434,339392.524213,510.527897477,510.063829387,3.28823271498,3.03971686843,1.92875995402,3.28823271498,3.03971686843,1.92875995402,1029632.814,11468035.2526,-2.61701661094,0.446837083763,65.3074718632
207.767070052,32402.1915744,529.078490139,501.416129346,335245.423466,510.546451034,510.060158475,3.39482478102,3.10237733405,1.98090962917,3.39482478102,3.10237733405,1.98090962917,1092498.2043,11303852.417,-2.53701436731,0.446663732937,65.1654333827
209.173954801,28714.32524,528.863693256,501.374971045,337411.763909,510.543988278,510.065740042,3.3137860237,3.0650760049,1.94105280427,3.3137860237,3.0650760049,1.94105280427,973074.801256,11434848.3757,-2.67521046023,0.442890328596,64.7909790801
204.832789712,31657.9295975,529.025366083,501.313620396,337587.340714,510.523692929,510.062565264,3.3247189039,3.03802049309,1.9340102478,3.3247189039,3.03802049309,1.9340102478,1074870.07488,11462622.7032,-2.56982006417,0.447028472961,64.8623955564
214.171595215,33244.0410763,528.947572339,501.512571744,339222.581821,510.537404277,510.064799821,3.31639117325,3.00018261055,1.92005763803,3.31639117325,3.00018261055,1.92005763803,1128649.61038,11517462.0334,-2.52199413328,0.443406829957,65.2551165002
205.103238232,30575.8676135,528.877583048,501.413646806,336554.474669,510.527792927,510.069259123,3.32089510039,3.05191172796,1.94239508401,3.32089510039,3.05191172796,1.94239508401,1032454.06214,11365010.0734,-2.60424771919,0.443159726083,64.9174799871
203.312598984,31926.2856711,528.950259144,501.147299236,335429.448905,510.527787558,510.072980226,3.34003734374,3.05969919012,1.94302214377,3.34003734374,3.05969919012,1.94302214377,1086312.73225,11413807.0573,-2.55368914264,0.447118692079,64.3187625573
210.813446951,30422.6240805,529.006152994,501.17141555,337362.843311,510.536035188,510.075245097,3.25869188716,3.0016703688,1.89196060184,3.25869188716,3.0016703688,1.89196060184,1047203.83333,11613542.9566,-2.6123337684,0.44785135167,64.4321164476
200.181274328,32568.5179699,529.046077163,501.468817057,340186.854981,510.5351099,510.080303184,3.21141566343,2.92391382054,1.83344263193,3.21141566343,2.92391382054,1.83344263193,1151157.12017,12025496.2226,-2.54742100545,0.445948094184,65.2233773328
206.217485385,32742.9945197,528.906808906,501.427696994,333746.119502,510.558501405,510.069073006,3.38538944599,3.11097869918,1.96704463059,3.38538944599,3.11097869918,1.96704463059,1119748.16116,11413969.3992,-2.52079086487,0.4429988853,64.9521728117
208.066564653,34584.4353416,528.892551047,501.513760631,333336.973881,510.515241928,510.077643005,3.39447638315,3.14454874951,1.97372325151,3.39447638315,3.14454874951,1.97372325151,1190503.64821,11474949.606,-2.46005014085,0.442861396961,65.1859191533
203.811077958,33201.0247974,528.885323335,501.426192699,335345.40437,510.508917187,510.067928703,3.4155257113,3.17604197579,2.00590866503,3.4155257113,3.17604197579,2.00590866503,1124437.10908,11357687.1201,-2.5108868268,0.443558539711,64.9851327914
204.53165402,30519.6904131,529.014841706,501.304789528,339972.613814,510.542121564,510.070339256,3.26384940963,3.01928525538,1.90899996725,3.26384940963,3.01928525538,1.90899996725,1038657.80843,11570851.0607,-2.61723203253,0.446609915884,64.7854147174
200.826206063,30715.6815934,528.938041957,501.502604585,334990.597478,510.531502161,510.064765749,3.30943622058,3.04749474766,1.91859874735,3.30943622058,3.04749474766,1.91859874735,1058711.55974,11547189.7288,-2.59424661654,0.443425530081,65.2252876068
201.774838724,30980.068525,529.061637188,501.462359605,340675.571425,510.518084875,510.080618176,3.34727725917,3.05228325243,1.97253010113,3.34727725917,3.05228325243,1.97253010113,1021988.10361,11238884.7177,-2.60319344009,0.446656508731,65.2447470812
210.72477312,32080.902594,528.820889611,501.357452114,338933.119741,510.512617103,510.057639264,3.36318120864,3.11419969798,1.98116269333,3.36318120864,3.11419969798,1.98116269333,1075393.31882,11361918.4458,-2.55971083419,0.442751862462,64.7529606029
203.526202826,30999.6098895,529.05918365,501.278864304,334195.919751,510.539191585,510.050605921,3.38186741704,3.07918636037,1.9735547535,3.38186741704,3.07918636037,1.9735547535,1041213.88781,11225440.9518,-2.581658644,0.44760207851,64.8265606802
210.204611076,32184.8815825,529.125768789,501.532807543,337988.700799,510.529814399,510.05042187,3.33062465964,2.98502657237,1.91760054657,3.33062465964,2.98502657237,1.91760054657,1094740.74537,11497125.3508,-2.55319495983,0.446784477378,65.5632244737
206.724654845,30987.1085101,528.945984707,501.487633252,336255.614589,510.511451048,510.070933949,3.43158950459,3.171478175,2.01197723261,3.43158950459,3.171478175,2.01197723261,1046580.13049,11357279.8206,-2.58875460184,0.444174112082,65.2044868837
207.988149305,30876.752846,528.98770898,501.345132286,334168.166931,510.535455243,510.072337621,3.33385154534,3.07615323244,1.93634769809,3.33385154534,3.07615323244,1.93634769809,1061780.49227,11491892.0215,-2.58589198687,0.445849518584,64.8582477826
216.193201089,30153.813064,529.113602423,501.350513954,341162.334155,510.529368981,510.064593906,3.30742279723,3.00942886197,1.92739922922,3.30742279723,3.00942886197,1.92739922922,1016045.92135,11496302.4906,-2.63411211401,0.448341162932,65.0494615587
205.696991392,30821.6749907,528.887082844,501.338115676,337434.084254,510.553471783,510.063572234,3.38657053805,3.10655519598,1.9851207624,3.38657053805,3.10655519598,1.9851207624,1033655.55232,11316840.4038,-2.59837337367,0.443487721979,64.7191414661
198.16263206,31233.9872154,528.975684583,501.417277456,339317.043146,510.548192817,510.050594605,3.40331104537,3.11420843726,2.00799114295,3.40331104537,3.11420843726,2.00799114295,1031381.44689,11205000.2026,-2.58998138483,0.444492987143,65.0680433499
207.605329598,31497.6067429,528.880744022,501.408502157,339603.234634,510.536413455,510.043429832,3.2944595693,3.00809954219,1.90045635779,3.2944595693,3.00809954219,1.90045635779,1088151.41542,11733126.7092,-2.58181107363,0.442860643359,64.9639055856
212.364806335,30244.5637945,528.83045177,501.434809018,338816.810744,510.519293623,510.063812735,3.39412053709,3.10705014763,1.97523067145,3.39412053709,3.10705014763,1.97523067145,1027001.16605,11505514.9525,-2.62333781118,0.442149262685,64.9390127546
212.300960561,31470.9091759,528.994803602,501.352251901,336496.039235,510.556385326,510.052157512,3.25858419008,3.00679335526,1.88878195134,3.25858419008,3.00679335526,1.88878195134,1088959.80097,11644357.2125,-2.57275917932,0.445323147478,64.9111387742
197.269368309,31722.6133873,528.758167668,501.395945257,334786.800206,510.535091894,510.049233978,3.38169075163,3.08697259407,1.9638881415,3.38169075163,3.08697259407,1.9638881415,1078812.35696,11385819.2362,-2.55854593064,0.440631922248,64.769460751
199.133272413,30330.4481177,528.737280358,501.536679049,332616.385719,510.551118932,510.057067236,3.45184486639,3.12722674243,1.99007971864,3.45184486639,3.12722674243,1.99007971864,1038474.24133,11388748.2963,-2.60020066516,0.438673051295,65.0676939943
209.467266619,32255.8233537,528.847955101,501.392324476,338428.932152,510.537267441,510.080285017,3.33713745645,3.08538694221,1.96811144539,3.33713745645,3.08538694221,1.96811144539,1077236.85862,11302883.8781,-2.55219515267,0.442685974609,64.7872147157
