amplitude_0,amplitude_1,x_0_1,y_0_1,amplitude_2,x_0_2,y_0_2,x_gamma_2,y_gamma_2,alpha_2,x_gamma_1,y_gamma_1,alpha_1,flux1,flux2,delta_m,rho,theta
213.441033061,60008.9739017,460.790027864,465.382082759,630315.447708,510.214235666,512.031168865,2.9703326093,2.62306766027,1.85316636934,2.9703326093,2.62306766027,1.85316636934,1719765.2452,18063924.682,-2.55335736438,1.49840997515,-46.9002955277
219.470409716,63416.1703875,460.838780879,465.441280951,617652.719691,510.176060945,512.017856968,3.13232367878,2.75713362577,1.9388653332,3.13232367878,2.75713362577,1.9388653332,1831592.45857,17839136.4049,-2.47136244901,1.49591723542,-46.8944718827
211.371107396,58554.2895294,460.949273517,465.257096792,623672.86104,510.185594605,512.045590144,3.11143836045,2.74305780459,1.9404443656,3.11143836045,2.74305780459,1.9404443656,1668525.2847,17771801.7694,-2.56849667019,1.49746076475,-46.7070739887
211.352252479,59541.3373107,460.853239048,465.300873929,628627.213293,510.188953707,512.025583801,2.9229761137,2.61408971215,1.82474943857,2.9229761137,2.61408971215,1.82474943857,1730600.87942,18271442.6087,-2.55893979512,1.49811010547,-46.8032536456
210.132117054,64451.4675079,460.864553999,465.355587624,619240.762012,510.198689668,512.025872021,3.10168532336,2.74727784641,1.93864611047,3.10168532336,2.74727784641,1.93864611047,1837128.16415,17650897.1926,-2.45656832557,1.49726913299,-46.8354949057
219.715108107,58712.7923414,461.017360874,465.455982096,622931.043085,510.192944898,512.045434917,2.97613400239,2.64780341657,1.84841201886,2.97613400239,2.64780341657,1.84841201886,1711275.07115,18156334.1954,-2.56427086039,1.49349343013,-46.7932391616
212.533881107,56985.5601464,460.796835837,465.487769052,623465.527574,510.178453038,512.033655628,3.06562364557,2.7175572294,1.9182956115,3.06562364557,2.7175572294,1.9182956115,1623101.48087,17758000.8458,-2.59762099587,1.4961765925,-46.9387601307
221.218860069,60761.9065352,460.898291458,465.506373171,626367.962775,510.187588663,512.017637056,3.06763363827,2.69821217607,1.90744283475,3.06763363827,2.69821217607,1.90744283475,1739925.18263,17936162.4382,-2.53299738642,1.49416297305,-46.9067067083
211.481703304,59240.5400317,460.752564731,465.472676844,618418.43808,510.199754357,512.038921408,3.04570789514,2.69237012333,1.87860336051,3.04570789514,2.69237012333,1.87860336051,1735437.46778,18116463.3545,-2.54666112575,1.49754383551,-46.9640594572
212.614040802,59792.0346105,460.767991888,465.279449436,630309.793268,510.188532187,512.006096293,2.9463456473,2.62314397598,1.83789560052,2.9463456473,2.62314397598,1.83789560052,1730501.09003,18242479.2281,-2.55727995806,1.49951143813,-46.8509377305
211.814217335,59332.4379924,460.882872284,465.505513524,625967.519339,510.173404484,512.036638528,3.06321178779,2.7048581041,1.90262356938,3.06321178779,2.7048581041,1.90262356938,1709757.40447,18038271.9215,-2.55815109071,1.49448009554,-46.8952779627
212.289789901,62067.6096991,460.843178119,465.556992685,626002.406491,510.199033362,512.027846956,2.93954981412,2.62142016556,1.84487751903,2.93954981412,2.62142016556,1.84487751903,1776358.72355,17916080.0309,-2.50928080163,1.4946375962,-46.9697965597
216.849334476,59364.1136265,460.771654241,465.359315056,613524.811838,510.20073587,512.034585761,3.08394080707,2.75309041704,1.91138741004,3.08394080707,2.75309041704,1.91138741004,1736194.88763,17943508.5865,-2.53577223444,1.49888067941,-46.8871410328
219.203086453,60066.3547879,460.813851187,465.275918222,621850.736069,510.185783358,512.038561779,2.99862693454,2.67409590752,1.86900390666,2.99862693454,2.67409590752,1.86900390666,1739561.75817,18009252.777,-2.53763960529,1.49926432089,-46.8010436963
213.080204262,60055.8583842,460.96498127,465.364618602,626956.276867,510.191782326,512.026680644,3.04077599297,2.6569182614,1.86750852405,3.04077599297,2.6569182614,1.86750852405,1755357.07325,18325182.4918,-2.54670708666,1.49541001252,-46.7785520896
210.229485125,59269.804094,460.770077597,465.574080854,629101.009094,510.195337206,512.032662225,3.02813197778,2.69346199341,1.90110048114,3.02813197778,2.69346199341,1.90110048114,1684110.84058,17875512.1476,-2.56471955531,1.49558017436,-47.0172602364
217.966384798,62593.4680566,460.884041651,465.320868681,627178.31966,510.199564429,512.048121566,2.95818023761,2.64813859115,1.84544819077,2.95818023761,2.64813859115,1.84544819077,1819921.7608,18235424.0527,-2.50215787278,1.49782171791,-46.7900609036
219.264367199,63618.9733546,460.878751728,465.241359139,622526.662099,510.187902099,512.044297126,3.0577185843,2.70826008583,1.91193306781,3.0577185843,2.70826008583,1.91193306781,1813688.27872,17747395.4953,-2.47642995307,1.49885382075,-46.7403443654
215.350870593,58248.9477168,460.923629054,465.287247022,622113.709829,510.15083148,512.03119716,2.935947994,2.61240232978,1.80139219608,2.935947994,2.61240232978,1.80139219608,1748488.20214,18674364.8838,-2.57145783522,1.49664488107,-46.7289028481
213.843307543,63957.1545541,460.888987923,465.371381328,630575.809445,510.183143705,512.042201977,2.96546541295,2.58343018514,1.82210606169,2.96546541295,2.58343018514,1.82210606169,1869755.45072,18434627.9098,-2.48462392036,1.49663040351,-46.8121079043
216.582269154,58888.1474017,460.84708397,465.221231306,625127.856535,510.191707675,512.039441405,3.01707192058,2.65255420266,1.86461505058,3.01707192058,2.65255420266,1.86461505058,1710676.23768,18159744.9849,-2.56485480668,1.49965607941,-46.7515218954
222.035857134,58206.0917502,460.75484112,465.406847907,624548.45619,510.182956823,512.038251537,2.94496185699,2.65301637205,1.83374401287,2.94496185699,2.65301637205,1.83374401287,1711404.88888,18363346.1005,-2.57649762829,1.49820878118,-46.913325805
210.198607418,61203.2268646,460.823685582,465.458837628,621686.513379,510.203658006,512.023228816,3.04487566785,2.68357626881,1.87944640883,3.04487566785,2.68357626881,1.87944640883,1784885.08498,18130441.4057,-2.51699529284,1.49642660038,-46.9265099859
216.62599045,59047.4188695,460.704741511,465.237575088,619310.173118,510.18730344,512.028811453,3.02005760951,2.69667529703,1.88500780754,3.02005760951,2.69667529703,1.88500780754,1705606.80181,17889043.1085,-2.55177047835,1.50148236675,-46.8473216019
216.209384757,57148.9659688,460.919592987,465.419862546,622130.945882,510.201666642,512.034913296,3.07168910979,2.67752955125,1.89618025702,3.07168910979,2.67752955125,1.89618025702,1646389.15199,17922837.1242,-2.59218565559,1.49559946632,-46.839145152
223.627826745,61994.4200904,460.897132278,465.447571152,628272.493417,510.190738227,512.037112243,2.89560944335,2.57670628214,1.80047635701,2.89560944335,2.57670628214,1.80047635701,1812319.88812,18366735.3571,-2.51449278004,1.49540412683,-46.8613691289
219.454462553,59530.4558953,460.931251724,465.346018094,622980.246894,510.188817962,512.014341265,2.98721664386,2.65224858157,1.85207496963,2.98721664386,2.65224858157,1.85207496963,1737047.76813,18178075.3511,-2.54934034444,1.49600126399,-46.7925080615
223.507011258,59155.966926,460.786693149,465.424866565,622430.620363,510.198388311,512.017667489,3.10669187326,2.73387504755,1.9369450566,3.10669187326,2.73387504755,1.9369450566,1683701.81777,17715696.8593,-2.55523264877,1.49736544484,-46.9274280745
214.872811942,59119.2418652,460.693998597,465.298221366,623648.311639,510.21297299,512.054045731,3.06817143782,2.70685167084,1.90908236387,3.06817143782,2.70685167084,1.90908236387,1695559.93175,17886478.0279,-2.55802922074,1.50154176997,-46.8897753132
217.617414928,64005.5047329,460.834120924,465.268604448,617782.660606,510.19678725,512.025565823,3.07532840705,2.74013938763,1.91907817267,3.07532840705,2.74013938763,1.91907817267,1842457.70565,17783473.0623,-2.46154763541,1.49902931941,-46.799161335
223.595968066,60350.0752415,460.8648811,465.170186931,620804.614639,510.195164352,512.036292873,3.04702668119,2.72009853071,1.90292057889,3.04702668119,2.72009853071,1.90292057889,1739079.44555,17889460.2353,-2.53069453752,1.50014318561,-46.7141627089
223.768798289,56705.688106,460.954635768,465.360581809,621221.802206,510.201178926,512.034813985,3.02520672647,2.69641110086,1.89562742238,3.02520672647,2.69641110086,1.89562742238,1621254.67219,17761191.1755,-2.59905212059,1.49591163021,-46.7825398607
207.528931409,63918.3182057,460.879548028,465.342106309,621554.594204,510.194333242,512.04540541,2.99351109043,2.67067058403,1.86520998644,2.99351109043,2.67067058403,1.86520998644,1853630.37816,18025116.1683,-2.4696373352,1.49745075545,-46.8042213926
211.402115378,57411.9964625,460.846194939,465.37596328,625495.31862,510.184534949,512.022488046,3.03005367954,2.69961873943,1.89557913898,3.03005367954,2.69961873943,1.89557913898,1646121.98987,17934293.227,-2.59305562428,1.49698135315,-46.8524025306
212.278055956,59998.976838,460.842168239,465.266493608,620699.997408,510.197648372,512.035281581,3.00538802798,2.69109944534,1.87566772129,3.00538802798,2.69109944534,1.87566772129,1739354.73887,17993968.8378,-2.53684699815,1.49909040139,-46.7878256872
223.450604234,60206.9386529,460.750461468,465.430159733,629319.018393,510.19960996,512.021327679,2.96302941873,2.62401868187,1.84092042299,2.96302941873,2.62401868187,1.84092042299,1746700.60944,18257618.573,-2.54806414512,1.49794805385,-46.9499708732
211.474256379,56954.079703,460.894863702,465.226556109,626816.422577,510.182797807,512.027502863,2.99767967863,2.63849959175,1.8601020443,2.99767967863,2.63849959175,1.8601020443,1643668.50893,18089673.9763,-2.60404126305,1.49848121744,-46.7293110404
211.382273696,58184.512938,460.902976148,465.434274995,621814.123767,510.184528044,512.030488371,2.98447787424,2.64366638387,1.84814894503,2.98447787424,2.64366638387,1.84814894503,1698493.14936,18151735.2189,-2.57213587072,1.49530892444,-46.8503402008
210.903357157,63012.7469275,460.934155056,465.317979621,619431.568626,510.214121522,512.03428329,3.0749149336,2.76052649467,1.92809170284,3.0749149336,2.76052649467,1.92809170284,1809470.8579,17787590.3904,-2.48141381745,1.49708273952,-46.7762099452
206.963320247,58486.2068818,460.944098592,465.411270496,625640.768598,510.191369519,512.043755775,2.99883140759,2.67074338459,1.86841735255,2.99883140759,2.67074338459,1.86841735255,1692925.38873,18109663.3845,-2.57318139939,1.49529764712,-46.8084145666
212.926549211,60608.8193501,460.810159959,465.350878595,625546.039244,510.186790893,512.03164398,3.00624412776,2.66481317779,1.86643917528,3.00624412776,2.66481317779,1.86643917528,1758772.42372,18152403.4211,-2.53431121804,1.49811377776,-46.853597479
219.012983259,58118.1916794,460.927690932,465.246001329,622553.088026,510.202933762,512.040763506,2.9945023364,2.66373035985,1.87124200291,2.9945023364,2.66373035985,1.87124200291,1670036.77496,17889212.509,-2.57466297135,1.49818341135,-46.7257441819
214.241592157,56784.0632899,460.96111383,465.422835812,630269.404891,510.175333475,512.048730443,2.96817356738,2.61928946232,1.84913378236,2.96817356738,2.61928946232,1.84913378236,1631471.83084,18108416.4054,-2.61325223246,1.49466439056,-46.7933380272
216.563413244,61421.0588403,460.860229705,465.403955167,629884.224053,510.190228993,512.011255389,3.01317760836,2.67808884004,1.88741351738,3.01317760836,2.67808884004,1.88741351738,1753187.21216,17979293.8175,-2.52736083871,1.49625912197,-46.8715202764
226.974391891,62369.4513658,460.892745932,465.434984153,620258.209876,510.185018258,512.027615507,2.9675400556,2.64126055538,1.84534620038,2.9675400556,2.64126055538,1.84534620038,1814632.38348,18046394.8158,-2.49400449407,1.49542880494,-46.8587131865
209.47654692,57988.898238,460.930327022,465.495428182,619287.373972,510.183340957,512.024655746,3.08626564896,2.72419501596,1.91850116263,3.08626564896,2.72419501596,1.91850116263,1666488.38291,17797146.7804,-2.5713702293,1.49384415728,-46.8747818841
206.745608872,60750.9584333,460.830892549,465.516884627,622558.304295,510.182273408,512.02607025,3.03985796393,2.68068686661,1.88450332896,3.03985796393,2.68068686661,1.88450332896,1756831.99224,18003548.4277,-2.52656969957,1.49513789181,-46.9437737877
210.814690414,64492.3558247,460.875131042,465.380253285,621902.193669,510.193841877,512.03747253,2.98343899572,2.64804562939,1.8505080993,2.98343899572,2.64804562939,1.8505080993,1879903.96747,18128031.4079,-2.4605374513,1.49682386463,-46.8345641055
208.435059365,62181.2808935,460.682848393,465.326906267,621735.924141,510.220721842,512.031998201,3.04726086962,2.71662917256,1.90716282879,3.04726086962,2.71662917256,1.90716282879,1781373.25153,17811563.4866,-2.49986779097,1.50108912364,-46.9315004722
209.12389636,59369.1323936,460.951726078,465.533835839,619845.00215,510.196349375,512.025666525,3.08258535286,2.73694746981,1.91008375964,3.08258535286,2.73694746981,1.91008375964,1727857.41363,18039772.917,-2.54680791409,1.49314865838,-46.8928037591
223.863336851,55287.2982513,460.793266582,465.260110486,616538.670695,510.197572311,512.019332455,3.17170278717,2.79916772616,1.9752129888,3.17170278717,2.79916772616,1.9752129888,1580578.41441,17625906.3002,-2.61833852621,1.49973665769,-46.8217705134
210.242242303,61624.9000157,460.819606787,465.47965824,627691.158365,510.197774257,512.045816404,3.05190704076,2.67873327496,1.90040941428,3.05190704076,2.67873327496,1.90040941428,1756457.02807,17890735.3801,-2.51997665741,1.4964237742,-46.9243914246
220.415763455,60563.7816558,460.695459444,465.460178076,629025.502263,510.198521839,512.048977995,2.98330508307,2.65302926606,1.8661777914,2.98330508307,2.65302926606,1.8661777914,1736865.62236,18039423.59,-2.54114109302,1.49878686396,-46.9824009357
216.869932158,60648.9663407,460.859381703,465.272504235,620033.989557,510.18387947,512.03454256,3.08983655936,2.74108447303,1.92347895594,3.08983655936,2.74108447303,1.92347895594,1746352.25589,17853549.8523,-2.52398182755,1.49848834378,-46.7740685842
212.882560157,61540.2981759,461.008350511,465.581142548,622451.981408,510.201750428,512.031770232,3.05771947823,2.75619491004,1.92329941053,3.05771947823,2.75619491004,1.92329941053,1763615.83612,17838196.2569,-2.51236736974,1.49170259877,-46.8884214803
218.865320882,61463.1710365,460.838238778,465.369624088,619071.020783,510.191468579,512.040894134,3.0802152406,2.72940630127,1.915288015,3.0802152406,2.72940630127,1.915288015,1772414.93279,17852195.4684,-2.50781558261,1.49759286901,-46.8459005774
209.249080845,60815.2687102,460.758271119,465.385574817,623040.044118,510.213759072,512.035810518,3.0699492111,2.71801655448,1.92328662972,3.0699492111,2.71801655448,1.92328662972,1725583.87855,17678285.2139,-2.52626015417,1.49893389553,-46.9175874302
226.602569865,55713.9147654,460.805863734,465.395125266,624726.58644,510.198017688,512.032367832,2.99242222668,2.64040148219,1.84116550048,2.99242222668,2.64040148219,1.84116550048,1642098.24625,18413091.6488,-2.62431894385,1.49771363796,-46.889066586
220.706504134,59567.6335403,460.9117237,465.493794276,625864.044643,510.185713047,512.017030616,2.95417063,2.63866985518,1.84461710239,2.95417063,2.63866985518,1.84461710239,1725092.91021,18125223.9925,-2.55367723,1.49409414726,-46.8905534088
216.761620613,57290.4046956,460.782284095,465.405140426,617800.644681,510.189463361,512.038091699,3.1012169804,2.72825265365,1.91401351611,3.1012169804,2.72825265365,1.91401351611,1664948.25226,17954279.0362,-2.5819180765,1.49789278103,-46.9003336064
210.798892726,60855.7660896,460.893716318,465.335867454,622280.471953,510.186128952,512.021794288,3.03500274792,2.6861768474,1.88681206647,3.03500274792,2.6861768474,1.88681206647,1756097.60593,17957006.5104,-2.52421322319,1.496828593,-46.801896502
210.303475212,58852.6023554,460.822484531,465.418056006,622787.493916,510.193703944,512.041166603,3.05654375679,2.69698171782,1.90846816736,3.05654375679,2.69698171782,1.90846816736,1676511.51586,17741141.1139,-2.56143752347,1.49716316056,-46.8856290988
208.138020562,62659.5209217,461.073905682,465.312355709,622548.403425,510.188036959,512.047723188,2.96564346792,2.66875454925,1.83720912264,2.96564346792,2.66875454925,1.83720912264,1858631.2004,18466318.3595,-2.49296773814,1.4946905498,-46.6686999191
210.384384891,61948.1195356,460.720018507,465.340493834,624797.6104,510.187871383,512.030201023,2.96513772816,2.64255110655,1.84378420998,2.96513772816,2.64255110655,1.84378420998,1805104.86606,18206016.4269,-2.50928123325,1.49972459992,-46.9006448201
216.476235187,59380.1848617,460.782595692,465.426481131,621495.711159,510.194254248,512.012397053,3.0354779124,2.71659727548,1.90248620729,3.0354779124,2.71659727548,1.90248620729,1703267.03105,17827078.3321,-2.54949358153,1.49726190807,-46.9316094427
207.066558622,61492.8700909,460.858062938,465.380226127,627391.933889,510.212811707,512.026208026,2.92479212196,2.57726356264,1.80418767949,2.92479212196,2.57726356264,1.80418767949,1807860.57221,18445087.3218,-2.52178945571,1.49723881759,-46.8621910309
223.055206419,60420.6727846,460.794195284,465.333323503,625884.039107,510.18820846,512.047543059,3.06434747569,2.70487761277,1.91103603229,3.06434747569,2.70487761277,1.91103603229,1725773.94387,17876931.7891,-2.53827268859,1.49889604382,-46.8432321947
217.492781695,63593.9251508,460.938564646,465.395758897,624156.914457,510.188654478,512.026246425,2.95896158887,2.61856649821,1.82502497003,2.95896158887,2.61856649821,1.82502497003,1873718.9714,18390093.2752,-2.4796986949,1.49531330255,-46.8112613461
221.862327608,58740.1932863,460.799618131,465.331181656,615414.485833,510.205982087,512.057100517,3.10635604671,2.78729439091,1.94207678369,3.10635604671,2.78729439091,1.94207678369,1695116.55915,17759571.9295,-2.5505823177,1.49927111535,-46.8432208612
212.226291666,58385.4080097,460.846485989,465.541107749,622640.543657,510.183038189,512.039025079,3.05914259677,2.7429576959,1.9198813489,3.05914259677,2.7429576959,1.9198813489,1672100.83879,17831845.6278,-2.56983457755,1.49472910102,-46.9421186264
205.126711231,63723.178412,460.826491844,465.513493872,619386.678572,510.193792155,512.027995909,3.01372068684,2.68913254805,1.87747949332,3.01372068684,2.68913254805,1.87747949332,1847284.96191,17955576.3241,-2.4691636363,1.49547540282,-46.9496946438
211.443118681,58943.3557511,460.784120655,465.477811248,628238.731412,510.192785157,512.046623654,2.97749099562,2.66292575158,1.86813398005,2.97749099562,2.66292575158,1.86813398005,1689608.36501,18008477.8992,-2.56922739057,1.49695768487,-46.9403283549
220.335828723,59667.2971054,460.888514059,465.549464133,623068.209032,510.198857599,512.030355672,3.06010372927,2.70507016766,1.90890972998,3.06010372927,2.70507016766,1.90890972998,1705978.83163,17814501.9917,-2.54700012017,1.49404980064,-46.9374228182
209.560692299,57471.8608523,460.807907402,465.341191941,626324.440085,510.193118295,512.024390794,3.01427433346,2.68953340738,1.88301578374,3.01427433346,2.68953340738,1.88301578374,1656233.99312,18049563.653,-2.5933625333,1.49828908397,-46.8570566523
220.857606729,58930.9179991,460.920477214,465.428189131,625885.990763,510.196643742,512.022787116,2.99112456753,2.62511956743,1.85092324882,2.99112456753,2.62511956743,1.85092324882,1706468.89851,18123895.8428,-2.56538295063,1.49519757898,-46.8482179533
224.650658497,59178.0083516,460.77881446,465.452332903,623032.04563,510.19746634,512.017628963,2.98128607638,2.66667802558,1.85342727606,2.98128607638,2.66667802558,1.85342727606,1729992.35882,18213584.6964,-2.55587811182,1.49706700761,-46.9482230037
220.417156948,58023.953724,460.814781359,465.377485033,626310.75239,510.191100082,512.019803527,2.94504773086,2.64566658555,1.84278193966,2.94504773086,2.64566658555,1.84278193966,1683273.99355,18169316.7702,-2.58295945742,1.4975331827,-46.8768519523
206.545873643,60635.7920377,460.886427472,465.383949994,619821.684007,510.179479852,512.028302345,3.1221972596,2.73306068467,1.92470523113,3.1221972596,2.73306068467,1.92470523113,1756763.58835,17957740.8007,-2.52384594323,1.49621599686,-46.8276073561
218.094182005,61747.117758,460.726811113,465.443173529,622678.925188,510.198231344,512.025497045,3.01795766227,2.68012149267,1.88439805479,3.01795766227,2.68012149267,1.88439805479,1772616.60809,17875709.7129,-2.50912119863,1.4981769716,-46.9681732954
211.767726073,57793.8573149,460.829804872,465.38647954,620061.900821,510.198018014,512.026856614,2.99001683024,2.63548981052,1.82888148701,2.99001683024,2.63548981052,1.82888148701,1723828.39917,18494761.8927,-2.57638678309,1.49737289023,-46.8733665749
226.456661693,60969.8411708,460.775287963,465.445139876,623703.68488,510.174784126,512.026766609,2.98347204907,2.62716548451,1.83791848244,2.98347204907,2.62716548451,1.83791848244,1789502.79709,18306148.4969,-2.52466149856,1.49700068514,-46.9272273173
204.111314785,62592.9877978,460.621398817,465.465594384,620011.178444,510.195374759,512.053475614,3.02938590219,2.70986920683,1.87897527566,3.02938590219,2.70986920683,1.87897527566,1834911.98754,18175658.3082,-2.48968727921,1.49992366698,-47.023661178
209.01587035,60425.1828518,461.057161022,465.392472435,625075.89292,510.194178805,512.029826605,2.98152515655,2.66316598021,1.84913743613,2.98152515655,2.66316598021,1.84913743613,1773112.27807,18342226.2351,-2.53678952164,1.49358848167,-46.7416863152
216.180435923,61633.0135981,460.784164265,465.302718427,626378.707303,510.192537651,512.031025233,3.02358075965,2.6628376838,1.87408415314,3.02358075965,2.6628376838,1.87408415314,1781850.32041,18109054.6027,-2.51756139685,1.49933939462,-46.8429241354
205.731463527,63015.5781526,460.800404114,465.345539318,629185.947446,510.193394526,512.041361636,2.94582859375,2.59481367435,1.82838959882,2.94582859375,2.59481367435,1.82838959882,1824291.52863,18214896.6187,-2.49833117314,1.49860400395,-46.853846809
212.956079591,60883.3265756,460.921281674,465.385479854,622790.153935,510.198709185,512.027243964,2.97982108281,2.6863969218,1.86547721735,2.97982108281,2.6863969218,1.86547721735,1767356.94961,18078759.3072,-2.52461087706,1.49592445466,-46.8201680892
202.931422157,57533.0383345,460.927846826,465.324559125,625671.471197,510.188342545,512.034791126,3.11038354115,2.74266343552,1.94080894155,3.11038354115,2.74266343552,1.94080894155,1638000.57754,17813270.3602,-2.59107402222,1.49667697247,-46.7686655498
208.724625385,62227.193316,460.80832759,465.418713573,623595.534111,510.188589891,512.01977242,3.0076559789,2.6623195527,1.86043284863,3.0076559789,2.6623195527,1.86043284863,1817402.41602,18212727.9803,-2.50230975023,1.4969796913,-46.9042919964
211.811525389,61022.9253284,460.877849852,465.498309298,619508.227757,510.196860869,512.028527114,3.10302961605,2.75946762493,1.94031332297,3.10302961605,2.75946762493,1.94031332297,1744791.61643,17713250.108,-2.51638672252,1.49492783116,-46.9122588381
205.099768857,60998.5400935,460.917601113,465.390451006,631973.024986,510.189801896,512.034168727,2.94372328188,2.62541589396,1.84704910135,2.94372328188,2.62541589396,1.84704910135,1746452.52579,18094102.3641,-2.53845064579,1.49586917925,-46.8159595139
218.739954643,55224.621193,460.873229796,465.346493626,618811.176926,510.190902508,512.034315941,3.04566765356,2.73011266416,1.90138137936,3.04566765356,2.73011266416,1.90138137936,1599242.00571,17920096.9869,-2.62356541843,1.49726553401,-46.8153146964
226.926065864,60699.1994405,460.708809844,465.447270656,624857.089659,510.180533992,512.023002235,3.0360613914,2.69722997265,1.89809086583,3.0360613914,2.69722997265,1.89809086583,1737432.3371,17885725.2448,-2.53149663655,1.49808341286,-46.9723720288
203.740393309,59417.417082,460.781885064,465.375582952,630552.333021,510.186039257,512.026042856,2.9615537301,2.61964670705,1.83664873463,2.9615537301,2.61964670705,1.83664873463,1728774.89633,18346242.8562,-2.56452172658,1.49810574765,-46.8879165623
219.317738116,61980.6590288,460.774912538,465.465373033,627799.23819,510.174982471,512.026986891,3.00059920878,2.67590286371,1.86986140026,3.00059920878,2.67590286371,1.86986140026,1795635.09411,18187950.4096,-2.51391419173,1.49671077572,-46.9397774755
226.255599073,59984.7532899,460.947531865,465.338322996,621040.74606,510.182422277,512.031355154,3.06589501729,2.70495396397,1.90007119634,3.06589501729,2.70495396397,1.90007119634,1735009.92611,17963126.5807,-2.53769991621,1.49600518675,-46.7643517988
219.728712611,59346.0424759,461.005912197,465.446848155,623969.338721,510.203990431,512.044368028,3.11751261821,2.74350728464,1.94117712019,3.11751261821,2.74350728464,1.94117712019,1693350.44731,17804054.3795,-2.55443016318,1.4939780811,-46.8013230454
216.74652971,56013.9604603,460.818702872,465.24705012,619423.19915,510.197252911,512.021633051,3.07563726881,2.71225254202,1.89648001661,3.07563726881,2.71225254202,1.89648001661,1636183.73246,18093560.5686,-2.60922992034,1.49955028535,-46.7975945405
201.805578254,56975.4798939,460.795383779,465.363351737,622159.01903,510.207490854,512.023850361,3.05130236947,2.69493937088,1.89437372466,3.05130236947,2.69493937088,1.89437372466,1644405.32963,17956560.402,-2.59553568761,1.49838475146,-46.8863749877
212.503267456,57098.5722402,460.810691761,465.359981431,623639.034201,510.181529572,512.020620251,3.03170263473,2.71480335894,1.89556630774,3.03170263473,2.71480335894,1.89556630774,1647266.65607,17991724.1507,-2.59577219083,1.49771867904,-46.8625257746
210.076261544,62020.7566002,460.811885616,465.349945456,619611.861256,510.196758228,512.038982311,3.01231945338,2.6388755142,1.84670218438,3.01231945338,2.6388755142,1.84670218438,1827137.07165,18253871.1735,-2.49895962968,1.49837101833,-46.8533052019
224.03254884,62835.1179881,460.874561317,465.431820893,621560.960992,510.19322784,512.04153917,3.04898130622,2.71037023668,1.89386367239,3.04898130622,2.71037023668,1.89386367239,1823559.89984,18038572.911,-2.48820535666,1.49611185503,-46.8635100701
225.119787517,58140.3226253,460.861746203,465.399479011,616536.051272,510.189895042,512.035484834,3.09406913597,2.76785123793,1.935796872,3.09406913597,2.76785123793,1.935796872,1670600.68865,17715536.6978,-2.56370414466,1.49665890792,-46.8529415026
229.414328147,62857.7325502,460.859049431,465.515706854,627843.437598,510.203310609,512.016351869,2.9462323306,2.62400055172,1.82809350365,2.9462323306,2.62400055172,1.82809350365,1841108.00417,18389645.544,-2.49873523077,1.49489482678,-46.944893395
211.114077666,59282.6930107,460.776668192,465.275464939,619603.917142,510.203802616,512.023415165,3.04916078463,2.71468943346,1.90254592624,3.04916078463,2.71468943346,1.90254592624,1706820.55957,17839179.5787,-2.54796752957,1.49993716987,-46.8417680774
216.642639246,59704.8404341,461.085970307,465.467454047,624753.950137,510.198102374,512.040961085,2.98171965282,2.64214173278,1.85450465235,2.98171965282,2.64214173278,1.85450465235,1727412.99611,18075765.1322,-2.54925126753,1.49222860674,-46.7662478638
212.169070848,61925.0848749,460.904648442,465.447482987,621567.826466,510.202136927,512.037339354,3.09333197692,2.73563579661,1.92848514857,3.09333197692,2.73563579661,1.92848514857,1772001.49773,17786343.1666,-2.50405645659,1.49547169461,-46.8634167197
220.163882515,59313.4099081,460.968345034,465.381132361,618251.778334,510.174844946,512.032632248,3.09613872216,2.73893701961,1.9383335748,3.09613872216,2.73893701961,1.9383335748,1683083.04195,17543595.5303,-2.54503265458,1.49492347714,-46.7732579048
218.933527882,58962.7714626,460.879679357,465.324807331,622740.164789,510.171187943,512.026303992,3.05413001373,2.73448940975,1.93205993363,3.05413001373,2.73448940975,1.93205993363,1658802.1046,17519599.8454,-2.55932401196,1.49704734668,-46.7918896414
217.724160674,57110.8123708,460.859671568,465.37045341,618143.072871,510.178401698,512.039580385,3.12428253498,2.78342828137,1.95337098436,3.12428253498,2.78342828137,1.95337098436,1635770.5446,17704904.5694,-2.58592801665,1.4970025462,-46.8273168688
216.922045254,57218.4182488,460.927298221,465.505940519,626085.491061,510.18186809,512.03511362,3.03355186476,2.6882585986,1.88609008629,3.03355186476,2.6882585986,1.88609008629,1652963.80105,18086813.012,-2.59774676459,1.49386853362,-46.8757136135
222.607045678,60754.7232352,460.934586234,465.544155141,627519.22392,510.205054109,512.042657863,2.99208840472,2.60747625925,1.84377685068,2.99208840472,2.60747625925,1.84377685068,1762700.7319,18206516.6056,-2.53512069184,1.49366707435,-46.9036442643
228.690403455,62009.8159717,460.968675096,465.597698967,627598.594246,510.202189063,512.026331396,3.03583764991,2.68326868897,1.88677887099,3.03583764991,2.68326868897,1.88677887099,1788019.18274,18096502.0764,-2.51305615794,1.49202339684,-46.9250711978
217.561451722,61947.4722388,460.798409082,465.28104487,625527.970988,510.19535478,512.03933115,3.00205351679,2.69750792976,1.88419499545,3.00205351679,2.69750792976,1.88419499545,1780888.33886,17982940.6304,-2.51056005074,1.49960358149,-46.8181018812
222.058947481,58934.5765862,460.827324608,465.400737172,623750.373452,510.174933876,512.034726464,3.02034166738,2.66620241146,1.87196514388,3.02034166738,2.66620241146,1.87196514388,1708278.39152,18080078.391,-2.56160415433,1.49694371392,-46.8653897028
